Id,WorkoutId,HorseId,WorkoutTypeId,Distance,WorkoutDistanceTypeId,Minutes,Seconds,Fifths,Comment,CreatedAt
20299,158,20151116,24,0.0,,,,,,2021-02-21 05:20:37
20300,158,20103372,25,0.0,,,,,,2021-02-21 05:20:56
20301,158,20170291,17,6.0,,1.0,26.0,2.0,,2021-02-21 05:21:30
20302,158,20152411,2,6.0,,1.0,19.0,3.0,EASY,2021-02-21 05:22:05
20303,158,20161114,24,0.0,,,,,,2021-02-21 05:22:17
20304,158,20172386,2,3.0,,,38.0,3.0,EASY,2021-02-21 05:22:54
20305,158,20181807,24,0.0,,,,,,2021-02-21 05:23:20
20306,158,20161907,24,0.0,,,,,,2021-02-21 05:23:36
20307,158,20171501,24,0.0,,,,,,2021-02-21 05:23:50
20308,158,20160273,24,0.0,,,,,,2021-02-21 05:24:11
20309,158,20160137,4,0.0,,,,,,2021-02-21 05:24:47
20310,158,20161341,3,2.0,3.0,,25.0,4.0,,2021-02-21 05:25:38
20311,158,20182182,2,6.0,,1.0,22.0,4.0,,2021-02-21 05:26:20
20312,158,20162308,14,0.0,,,,,,2021-02-21 05:26:46
20313,158,20172275,24,0.0,,,,,,2021-02-21 05:27:07
20314,158,20180042,24,0.0,,,,,,2021-02-21 05:27:25
20315,158,20161230,24,0.0,,,,,,2021-02-21 05:27:45
20316,158,20171738,24,0.0,,,,,,2021-02-21 05:28:32
20317,158,20160637,24,0.0,,,,,,2021-02-21 05:28:42
20318,158,20182804,24,0.0,,,,,,2021-02-21 05:29:02
20319,158,20141552,2,4.0,,,49.0,4.0,RIDDEN,2021-02-21 05:29:33
20320,158,20134171,14,0.0,,,,,,2021-02-21 05:29:49
20321,158,20142579,24,0.0,,,,,,2021-02-21 05:30:07
20322,158,20160197,24,0.0,,,,,,2021-02-21 05:30:18
20323,158,20172144,22,0.0,,,,,,2021-02-21 05:30:33
20324,158,20180608,14,0.0,,,,,,2021-02-21 05:30:59
20325,159,20121612,14,0.0,,,,,,2021-02-22 02:11:26
20326,159,20151045,14,0.0,,,,,,2021-02-22 02:11:38
20327,159,20171501,24,0.0,,,,,,2021-02-22 02:11:53
20328,159,20180335,24,0.0,,,,,,2021-02-22 02:12:03
20329,159,20142317,22,0.0,,,,,,2021-02-22 02:12:12
20330,159,20181665,24,0.0,,,,,,2021-02-22 02:12:24
20331,159,20171869,14,0.0,,,,,,2021-02-22 02:12:45
20332,159,20142655,24,0.0,,,,,,2021-02-22 02:12:57
20333,159,20150073,14,0.0,,,,,,2021-02-22 02:13:10
20334,159,20140368,14,0.0,,,,,,2021-02-22 02:13:22
20335,159,20163143,14,0.0,,,,,,2021-02-22 02:13:35
20336,159,20181594,24,0.0,,,,,,2021-02-22 02:13:48
20337,159,20180219,24,0.0,,,,,,2021-02-22 02:14:00
20338,159,20170302,24,0.0,,,,,,2021-02-22 02:14:19
20339,159,20182728,24,0.0,,,,,,2021-02-22 02:19:55
20340,159,20182304,24,0.0,,,,,,2021-02-22 02:20:04
20341,159,20180128,14,0.0,,,,,,2021-02-22 02:20:23
20342,159,20182248,22,0.0,,,,,,2021-02-22 02:20:38
20343,159,20162217,24,0.0,,,,,,2021-02-22 02:20:46
20344,159,20170342,24,0.0,,,,,,2021-02-22 02:20:57
20345,159,20180648,24,0.0,,,,,,2021-02-22 02:21:07
20346,159,20162919,24,0.0,,,,,,2021-02-22 02:21:17
20347,159,20180835,24,0.0,,,,,,2021-02-22 02:21:29
20348,159,20181105,24,0.0,,,,,,2021-02-22 02:21:47
20349,159,20172255,24,0.0,,,,,,2021-02-22 02:22:02
20350,159,20171763,24,0.0,,,,,,2021-02-22 02:22:17
20351,159,20181716,24,0.0,,,,,,2021-02-22 02:22:29
20352,159,20163072,24,0.0,,,,,,2021-02-22 02:22:43
20353,159,20170908,14,0.0,,,,,,2021-02-22 02:22:55
20354,159,20172593,24,0.0,,,,,,2021-02-22 02:23:09
20355,159,20180800,24,0.0,,,,,,2021-02-22 02:23:19
20356,159,20181034,2,3.0,,,37.0,4.0,,2021-02-22 02:23:43
20357,159,20170099,4,0.0,,,,,,2021-02-22 02:23:56
20358,159,20172513,14,0.0,,,,,,2021-02-22 02:24:08
20359,159,20182859,2,6.0,1.0,1.0,14.0,1.0,RIDDEN,2021-02-22 02:25:13
20360,159,20160268,14,0.0,,,,,,2021-02-22 02:25:30
20361,159,20180764,24,0.0,,,,,,2021-02-22 02:25:46
20362,159,20180562,24,0.0,,,,,,2021-02-22 02:26:07
20363,159,20180017,24,0.0,,,,,,2021-02-22 02:26:17
20364,159,20150295,17,7.0,,1.0,42.0,3.0,,2021-02-22 02:26:38
20365,159,20180688,24,0.0,,,,,,2021-02-22 02:27:32
20366,159,20180633,24,0.0,,,,,,2021-02-22 02:27:44
20367,159,20170857,25,0.0,,,,,,2021-02-22 02:28:08
20368,159,20172139,24,0.0,,,,,,2021-02-22 02:29:43
20369,159,20181009,24,0.0,,,,,,2021-02-22 02:29:54
20370,159,20162373,14,0.0,,,,,,2021-02-22 02:30:16
20371,159,20172093,24,0.0,,,,,,2021-02-22 02:30:27
20372,159,20160071,1,0.0,1.0,,,,,2021-02-22 02:30:52
20373,159,20132571,24,0.0,,,,,,2021-02-22 02:31:01
20374,159,20180471,24,0.0,,,,,,2021-02-22 02:31:31
20375,159,20181807,24,0.0,,,,,,2021-02-22 02:31:52
20376,159,20170413,24,0.0,,,,,,2021-02-22 02:32:02
20377,159,20182046,24,0.0,,,,,,2021-02-22 02:32:11
20378,159,20180522,24,0.0,,,,,,2021-02-22 02:32:25
20379,159,20161609,14,0.0,,,,,,2021-02-22 02:33:10
20380,159,20180077,2,4.0,,,50.0,,,2021-02-22 02:33:44
20381,159,20171672,24,0.0,,,,,,2021-02-22 02:38:22
20382,159,20172164,24,0.0,,,,,,2021-02-22 02:38:31
20383,159,20181923,24,0.0,,,,,,2021-02-22 02:38:53
20384,159,20160273,24,0.0,,,,,,2021-02-22 02:39:08
20385,159,20182708,24,0.0,,,,,,2021-02-22 02:39:19
20386,159,20160713,24,0.0,,,,,,2021-02-22 02:39:49
20387,159,20161452,24,0.0,,,,,,2021-02-22 02:40:00
20388,159,20170731,24,0.0,,,,,,2021-02-22 02:40:16
20389,159,20172775,2,5.0,,1.0,3.0,,,2021-02-22 02:40:43
20390,159,20151050,25,0.0,,,,,,2021-02-22 02:40:56
20391,159,20180148,24,0.0,,,,,,2021-02-22 02:41:58
20392,159,20161907,24,0.0,,,,,,2021-02-22 02:42:12
20393,159,20181029,2,3.0,,,39.0,2.0,EASY,2021-02-22 02:42:44
20394,159,20152875,25,0.0,,,,,STRODE LAST 2F EASILY,2021-02-22 02:43:29
20395,159,20181529,24,0.0,,,,,,2021-02-22 02:43:40
20396,159,20161932,24,0.0,,,,,,2021-02-22 02:43:53
20397,159,20172240,24,0.0,,,,,,2021-02-22 02:44:07
20398,159,20103372,25,0.0,,,,,,2021-02-22 02:44:17
20399,159,20182511,24,0.0,,,,,,2021-02-22 02:44:27
20400,159,20142231,24,0.0,,,,,,2021-02-22 02:44:41
20401,159,20161654,2,4.0,,,48.0,2.0,RIDDEN,2021-02-22 02:45:15
20402,159,20180971,24,0.0,,,,,,2021-02-22 02:45:30
20403,159,20170953,25,0.0,,,,,,2021-02-22 02:45:39
20404,159,20161558,14,0.0,,,,,,2021-02-22 02:45:51
20405,159,20162959,4,0.0,,,,,,2021-02-22 02:46:07
20406,159,20170357,24,0.0,,,,,,2021-02-22 02:46:42
20407,159,20161316,22,0.0,,,,,,2021-02-22 02:46:52
20408,159,20182804,24,0.0,,,,,,2021-02-22 02:47:06
20409,159,20171001,17,7.0,,1.0,41.0,2.0,,2021-02-22 02:47:34
20410,159,20171167,24,0.0,,,,,,2021-02-22 02:47:43
20411,159,20160415,14,0.0,,,,,,2021-02-22 02:47:56
20412,159,20171036,14,0.0,,,,,,2021-02-22 02:48:05
20413,159,20180926,2,3.0,,,37.0,1.0,,2021-02-22 02:48:48
20414,159,20162646,24,0.0,,,,,,2021-02-22 02:49:03
20415,159,20180517,24,0.0,,,,,,2021-02-22 02:49:24
20416,159,20171192,14,0.0,,,,,,2021-02-22 02:49:43
20417,159,20180608,14,0.0,,,,,,2021-02-22 02:49:54
20418,157,20161098,10,0.0,,,,,,2021-02-22 03:11:58
20419,157,20161316,10,0.0,,,,,,2021-02-22 03:12:10
20420,157,20133078,10,0.0,,,,,,2021-02-22 03:12:20
20421,157,20142433,10,0.0,,,,,,2021-02-22 03:12:40
20422,157,20141714,10,0.0,,,,,,2021-02-22 03:12:50
20423,157,20151267,10,0.0,,,,,,2021-02-22 03:13:00
20424,157,20171889,10,0.0,,,,,,2021-02-22 03:13:11
20425,157,20161730,9,0.0,,,,,,2021-02-22 03:13:22
20426,157,20171016,10,0.0,,,,,,2021-02-22 03:13:37
20427,157,20171056,10,0.0,,,,,,2021-02-22 03:15:02
20428,157,20151378,10,0.0,,,,,,2021-02-22 03:15:17
20429,157,20161225,10,0.0,,,,,,2021-02-22 03:15:29
20430,157,20151732,10,0.0,,,,,,2021-02-22 03:15:41
20431,157,20122346,10,0.0,,,,,,2021-02-22 03:15:54
20432,157,20160011,10,0.0,,,,,,2021-02-22 03:16:58
20433,157,20171425,10,0.0,,,,,,2021-02-22 03:17:15
20434,157,20171041,10,0.0,,,,,,2021-02-22 03:17:28
20435,157,20162257,10,0.0,,,,,,2021-02-22 03:17:51
20436,157,20161003,10,0.0,,,,,,2021-02-22 03:18:07
20437,157,20163012,10,0.0,,,,,,2021-02-22 03:18:21
20438,157,20151696,10,0.0,,,,,,2021-02-22 03:18:37
20439,157,20150851,10,0.0,,,,,,2021-02-22 03:18:48
20440,157,20150699,10,0.0,,,,,,2021-02-22 03:19:16
20441,157,20131034,10,0.0,,,,,,2021-02-22 03:19:51
20442,157,20171723,10,0.0,,,,,,2021-02-22 03:20:08
20443,157,20162444,10,0.0,,,,,,2021-02-22 03:20:18
20444,157,20123656,10,0.0,,,,,,2021-02-22 03:20:31
20445,157,20141547,10,0.0,,,,,,2021-02-22 03:21:11
20446,157,20151707,10,0.0,,,,,,2021-02-22 03:21:47
20447,157,20111730,10,0.0,,,,,,2021-02-22 03:22:00
20448,157,20172831,10,0.0,,,,,,2021-02-22 03:22:34
20449,157,20172437,10,0.0,,,,,,2021-02-22 03:23:08
20450,157,20151656,10,0.0,,,,,,2021-02-22 03:23:29
20451,157,20171172,10,0.0,,,,,,2021-02-22 03:23:47
20452,157,20171218,10,0.0,,,,,,2021-02-22 03:24:03
20453,157,20152764,10,0.0,,,,,,2021-02-22 03:24:42
20454,157,20142099,10,0.0,,,,,,2021-02-22 03:25:13
20455,157,20140853,10,0.0,,,,,,2021-02-22 03:25:28
20456,157,20123772,10,0.0,,,,,,2021-02-22 03:25:45
20457,157,20141936,10,0.0,,,,,,2021-02-22 03:25:59
20458,157,20131094,10,0.0,,,,,,2021-02-22 03:26:16
20459,157,20161361,10,0.0,,,,,,2021-02-22 03:26:29
20460,159,20172275,4,0.0,,,,,,2021-02-22 03:29:14
20461,159,20170286,24,0.0,,,,,,2021-02-22 03:29:34
20462,159,20181832,24,0.0,,,,,,2021-02-22 03:29:45
20463,159,20170211,24,0.0,,,,,,2021-02-22 03:29:58
20464,159,20161674,14,0.0,,,,,,2021-02-22 03:30:11
20465,159,20161230,24,0.0,,,,,,2021-02-22 03:30:33
20466,159,20123898,4,0.0,,,,,,2021-02-22 03:30:45
20467,159,20170059,2,3.0,,,37.0,2.0,RIDDEN,2021-02-22 03:31:24
20468,159,20180502,14,0.0,,,,,,2021-02-22 03:33:36
20469,159,20161538,24,0.0,,,,,,2021-02-22 03:34:24
20470,159,20150679,14,0.0,,,,,,2021-02-22 03:34:42
20471,159,20183114,2,3.0,,,37.0,2.0,RIDDEN,2021-02-22 03:35:35
20472,159,20161896,24,0.0,,,,,,2021-02-22 03:36:28
20473,159,20170822,14,0.0,,,,,,2021-02-22 03:37:08
20474,159,20172604,24,0.0,,,,,,2021-02-22 03:39:12
20475,159,20162868,14,0.0,,,,,,2021-02-22 03:39:49
20476,159,20172871,14,0.0,,,,,,2021-02-22 03:40:04
20477,159,20170362,14,0.0,,,,,,2021-02-22 03:40:20
20478,159,20171127,24,0.0,,,,,,2021-02-22 03:40:49
20479,159,20182748,24,0.0,,,,,,2021-02-22 03:41:08
20480,159,20180204,2,4.0,,,52.0,3.0,EASY,2021-02-22 03:41:41
20481,159,20180411,24,0.0,,,,,,2021-02-22 03:41:56
20482,159,20161432,24,0.0,,,,,,2021-02-22 03:42:08
20483,159,20180173,24,0.0,,,,,,2021-02-22 03:42:16
20484,159,20172795,14,0.0,,,,,,2021-02-22 03:42:28
20485,159,20152946,14,0.0,,,,,,2021-02-22 03:42:39
20486,159,20171854,1,0.0,1.0,,,,,2021-02-22 03:43:00
20487,159,20172811,15,0.0,,,,,,2021-02-22 03:43:24
20488,159,20180193,24,0.0,,,,,,2021-02-22 03:43:56
20489,159,20161801,24,0.0,,,,,,2021-02-22 03:44:14
20490,159,20170453,3,6.0,,1.0,23.0,3.0,,2021-02-22 03:45:02
20491,159,20142620,25,0.0,,,,,,2021-02-22 03:45:16
20492,159,20182273,24,0.0,,,,,,2021-02-22 03:45:25
20493,159,20181670,15,0.0,,,,,,2021-02-22 03:45:43
20494,159,20180784,14,0.0,,,,,,2021-02-22 03:46:10
20495,159,20131094,4,0.0,,,,,,2021-02-22 03:46:28
20496,159,20162277,24,0.0,,,,,,2021-02-22 03:47:25
20497,159,20142579,2,3.0,3.0,,38.0,3.0,,2021-02-22 03:48:01
20498,159,20152173,4,0.0,,,,,,2021-02-22 03:48:16
20499,159,20143374,22,0.0,,,,,,2021-02-22 03:48:31
20500,159,20160288,14,0.0,,,,,,2021-02-22 03:51:35
20501,159,20170539,25,0.0,,,,,,2021-02-22 03:51:46
20502,159,20160637,24,0.0,,,,,,2021-02-22 03:52:00
20503,159,20172048,24,0.0,,,,,,2021-02-22 04:51:10
20504,159,20162151,14,0.0,,,,,,2021-02-22 04:51:23
20505,160,20151898,23,0.0,,,,,,2021-02-23 00:20:42
20506,160,20171470,24,0.0,,,,,,2021-02-23 00:53:17
20507,160,20161816,24,0.0,,,,,,2021-02-23 02:09:34
20508,160,20151045,14,0.0,,,,,,2021-02-23 02:09:51
20509,160,20170504,24,0.0,,,,,,2021-02-23 02:10:07
20510,160,20173005,24,0.0,,,,,,2021-02-23 02:10:22
20511,160,20181554,24,0.0,,,,,,2021-02-23 02:10:53
20512,160,20181509,24,0.0,,,,,,2021-02-23 02:11:25
20513,160,20160399,24,0.0,,,,,,2021-02-23 02:11:37
20514,160,20162919,24,0.0,,,,,,2021-02-23 02:11:49
20515,160,20152113,14,0.0,,,,,,2021-02-23 02:12:59
20516,160,20160288,25,0.0,,,,,,2021-02-23 02:13:35
20517,160,20171809,4,0.0,,,,,,2021-02-23 02:14:00
20518,160,20171203,14,0.0,,,,,,2021-02-23 02:14:25
20519,160,20141158,15,0.0,,,,,,2021-02-23 02:16:54
20520,160,20163143,14,0.0,,,,,,2021-02-23 02:17:14
20521,160,20142655,2,2.0,,,24.0,2.0,,2021-02-23 02:18:41
20522,160,20134171,25,0.0,,,,,,2021-02-23 02:19:19
20523,160,20182546,24,0.0,,,,,,2021-02-23 02:19:34
20524,160,20151358,14,0.0,,,,,,2021-02-23 02:20:00
20525,160,20170822,14,0.0,,,,,,2021-02-23 02:20:33
20526,160,20182117,24,0.0,,,,,,2021-02-23 02:20:52
20527,160,20180815,24,0.0,,,,,,2021-02-23 02:21:23
20528,160,20121612,24,0.0,,,,,,2021-02-23 02:21:36
20529,160,20170342,24,0.0,,,,,,2021-02-23 02:21:51
20530,160,20170155,14,0.0,,,,,,2021-02-23 02:22:29
20531,160,20181665,24,0.0,,,,,,2021-02-23 02:22:49
20532,160,20180017,24,0.0,,,,,,2021-02-23 02:23:27
20533,160,20160268,25,0.0,,,,,,2021-02-23 02:23:55
20534,160,20170706,1,0.0,1.0,,,,,2021-02-23 02:24:38
20535,160,20172917,24,0.0,,,,,,2021-02-23 02:25:06
20536,160,20132177,4,0.0,,,,,,2021-02-23 02:25:32
20537,160,20181009,24,0.0,,,,,,2021-02-23 02:25:45
20538,160,20171521,24,0.0,,,,,,2021-02-23 02:26:09
20539,160,20171834,14,0.0,,,,,,2021-02-23 02:26:52
20540,160,20160117,22,0.0,,,,,,2021-02-23 02:27:15
20541,160,20171738,24,0.0,,,,,,2021-02-23 02:27:32
20542,160,20161972,14,0.0,,,,,,2021-02-23 02:27:51
20543,160,20141310,22,0.0,,,,,,2021-02-23 02:28:12
20544,160,20180835,24,0.0,,,,,,2021-02-23 02:29:35
20545,160,20180335,24,0.0,,,,,,2021-02-23 02:29:57
20546,160,20161270,24,0.0,,,,,,2021-02-23 02:30:19
20547,160,20181685,24,0.0,,,,,,2021-02-23 02:30:35
20548,160,20172386,24,0.0,,,,,,2021-02-23 02:31:09
20549,160,20181923,24,0.0,,,,,,2021-02-23 02:31:24
20550,160,20172139,24,0.0,,,,,,2021-02-23 02:32:04
20551,160,20181307,14,0.0,,,,,,2021-02-23 02:32:28
20552,160,20180244,14,0.0,,,,,,2021-02-23 02:32:53
20553,160,20181241,25,0.0,,,,,,2021-02-23 02:33:10
20554,160,20150235,14,0.0,,,,,,2021-02-23 02:33:24
20555,160,20172593,24,0.0,,,,,,2021-02-23 02:33:39
20556,160,20180395,24,0.0,,,,,,2021-02-23 02:33:59
20557,160,20181716,24,0.0,,,,,,2021-02-23 02:34:13
20558,160,20180471,24,0.0,,,,,,2021-02-23 02:34:44
20559,160,20182682,24,0.0,,,,,,2021-02-23 02:36:08
20560,160,20182733,14,0.0,,,,,,2021-02-23 02:37:07
20561,160,20181847,24,0.0,,,,,,2021-02-23 02:37:31
20562,160,20172604,24,0.0,,,,,,2021-02-23 02:37:53
20563,160,20171763,24,0.0,,,,,,2021-02-23 02:38:05
20564,160,20172164,24,0.0,,,,,,2021-02-23 02:38:18
20565,160,20180719,14,0.0,,,,,,2021-02-23 02:38:39
20566,160,20171798,14,0.0,,,,,,2021-02-23 02:39:02
20567,160,20170620,24,0.0,,,,,,2021-02-23 02:39:37
20568,160,20180764,2,3.0,,,36.0,3.0,,2021-02-23 02:40:10
20569,160,20170428,24,0.0,,,,,,2021-02-23 02:40:34
20570,160,20180522,24,0.0,,,,,,2021-02-23 02:40:59
20571,160,20181236,24,0.0,,,,,,2021-02-23 02:41:17
20572,160,20181918,24,0.0,,,,,,2021-02-23 02:41:32
20573,160,20160071,1,0.0,1.0,,,,,2021-02-23 02:41:58
20574,160,20150457,24,0.0,,,,,,2021-02-23 02:42:29
20575,160,20121081,4,0.0,,,,,,2021-02-23 02:42:57
20576,160,20180340,24,0.0,,,,,,2021-02-23 02:43:24
20577,160,20170953,4,0.0,,,,,,2021-02-23 02:43:59
20578,160,20103372,25,0.0,,,,,,2021-02-23 02:44:16
20579,160,20182531,24,0.0,,,,,,2021-02-23 02:44:31
20580,160,20180800,24,0.0,,,,,,2021-02-23 02:44:45
20581,160,20180148,2,4.0,,,52.0,2.0,,2021-02-23 02:45:14
20582,160,20161452,2,4.0,,,52.0,2.0,,2021-02-23 02:45:48
20583,160,20170473,2,5.0,,1.0,3.0,3.0,,2021-02-23 02:46:33
20584,160,20171561,24,0.0,,,,,,2021-02-23 02:46:52
20585,160,20180219,24,0.0,,,,,,2021-02-23 02:47:13
20586,160,20182748,24,0.0,,,,,,2021-02-23 02:47:27
20587,160,20190971,24,0.0,,,,,,2021-02-23 02:47:44
20588,160,20151050,24,0.0,,,,,,2021-02-23 02:47:58
20589,160,20163012,3,5.0,,1.0,7.0,0.0,,2021-02-23 02:48:49
20590,160,20171672,2,5.0,,1.0,5.0,0.0,,2021-02-23 02:49:37
20591,160,20160713,24,0.0,,,,,,2021-02-23 02:49:52
20592,160,20180128,24,0.0,,,,,,2021-02-23 02:50:09
20593,160,20151116,24,0.0,,,,,,2021-02-23 02:50:39
20594,160,20170877,24,0.0,,,,,,2021-02-23 02:51:30
20595,160,20182304,24,0.0,,,,,,2021-02-23 02:51:45
20596,160,20170079,14,0.0,,,,,,2021-02-23 02:52:00
20597,160,20171001,24,0.0,,,,,,2021-02-23 02:52:40
20598,160,20153221,24,0.0,,,,,,2021-02-23 02:52:54
20599,160,20182364,24,0.0,,,,,,2021-02-23 02:53:13
20600,160,20161932,24,0.0,,,,,,2021-02-23 02:54:38
20601,160,20163118,24,0.0,,,,,,2021-02-23 02:54:55
20602,160,20180784,24,0.0,,,,,,2021-02-23 02:55:13
20603,160,20160379,24,0.0,,,,,,2021-02-23 02:55:28
20604,160,20171127,24,0.0,,,,,,2021-02-23 02:55:46
20605,160,20181347,24,0.0,,,,,,2021-02-23 02:56:16
20606,160,20180193,24,0.0,,,,,,2021-02-23 02:56:39
20607,160,20181832,2,3.0,,,38.0,2.0,,2021-02-23 02:58:28
20608,160,20181807,24,0.0,,,,,,2021-02-23 03:04:05
20609,160,20182182,24,0.0,,,,,,2021-02-23 03:04:22
20610,160,20132571,3,5.0,,1.0,9.0,0.0,,2021-02-23 03:08:23
20611,160,20161538,24,0.0,,,,,,2021-02-23 03:08:47
20612,160,20171238,2,5.5,,1.0,9.0,3.0,X 1023,2021-02-23 03:10:00
20613,160,20161558,24,0.0,,,,,,2021-02-23 03:10:17
20614,160,20171369,14,0.0,,,,,,2021-02-23 03:10:37
20615,160,20161316,6,3.0,3.0,,35.0,3.0,,2021-02-23 03:12:00
20616,160,20182511,24,0.0,,,,,,2021-02-23 03:12:15
