Id,WorkoutId,HorseId,WorkoutTypeId,Distance,WorkoutDistanceTypeId,Minutes,Seconds,Fifths,Comment,CreatedAt
49,9,20170433,1,0.0,3.0,,,,,2020-09-05 10:49:13
50,9,20161674,14,0.0,,,,,,2020-09-05 10:49:37
51,9,20171238,2,9.0,,1.0,27.0,1.0,Galloped 7F (1.13.4),2020-09-05 10:50:47
52,9,20171854,1,9.0,1.0,,,,,2020-09-05 10:51:07
53,9,20170322,1,9.0,,,,,,2020-09-05 10:51:21
54,9,20161790,2,9.0,,1.0,2.0,4.0,Galloped 5F,2020-09-05 10:57:12
55,9,20162500,1,8.0,,,,,,2020-09-05 10:57:31
56,9,20152517,14,0.0,,,,,,2020-09-05 10:57:49
57,9,20171389,2,9.0,,1.0,3.0,0.0,Galloped 5F,2020-09-05 10:58:27
58,9,20142908,1,9.0,,,,,,2020-09-05 10:58:41
59,9,20162060,1,9.0,,,,,,2020-09-05 10:58:53
60,9,20150533,1,9.0,,,,,,2020-09-05 10:59:07
61,9,20171430,1,9.0,,,,,,2020-09-05 10:59:24
62,9,20131236,14,0.0,,,,,,2020-09-05 10:59:42
63,9,20162873,14,0.0,,,,,,2020-09-05 10:59:54
64,9,20181009,2,9.0,,,49.0,2.0,Galloped 4F,2020-09-05 11:01:00
65,9,20171758,1,9.0,,,,,,2020-09-05 11:01:33
66,9,20170195,1,9.0,,,,,,2020-09-05 11:01:43
67,9,20171834,1,9.0,,,,,(B),2020-09-05 11:02:00
68,9,20152279,14,0.0,,,,,,2020-09-05 11:02:16
69,9,20172220,1,9.0,,,,,,2020-09-05 11:02:36
70,9,20171147,1,9.0,,,,,(B),2020-09-05 11:03:26
71,9,20170044,14,0.0,,,,,,2020-09-05 11:03:55
72,9,20161023,1,9.0,,,,,,2020-09-05 11:04:13
73,9,20152668,1,9.0,,,,,,2020-09-05 11:04:39
74,9,20182011,1,9.0,,,,,,2020-09-05 11:17:21
75,9,20130895,11,0.0,,,,,,2020-09-05 11:17:35
76,9,20161785,14,0.0,,,,,,2020-09-05 11:17:45
77,9,20143056,14,0.0,,,,,,2020-09-05 11:17:56
78,9,20170413,1,9.0,,,,,,2020-09-05 11:18:08
79,9,20172008,1,9.0,,,,,,2020-09-05 11:18:22
80,9,20171167,1,9.0,,,,,,2020-09-05 11:18:36
81,9,20171334,1,9.0,,,,,,2020-09-05 11:18:48
82,9,20160400,4,0.0,,,,,,2020-09-05 11:19:04
83,9,20161361,1,9.0,,,,,,2020-09-05 11:19:18
84,9,20150679,14,0.0,,,,,,2020-09-05 11:19:28
85,9,20153201,1,9.0,,,,,,2020-09-05 11:20:03
86,9,20171470,1,9.0,,,,,,2020-09-05 11:20:22
87,9,20161578,14,0.0,,,,,,2020-09-05 11:20:34
88,9,20171394,1,9.0,,,,,,2020-09-05 11:20:58
89,9,20161230,1,9.0,,,,,,2020-09-05 11:21:14
90,9,20161745,14,0.0,,,,,,2020-09-05 11:21:30
91,9,20170706,1,9.0,,,,,,2020-09-05 11:21:41
92,9,20172902,1,9.0,,,,,,2020-09-05 11:21:53
93,9,20172179,14,8.0,,,,,Cantered,2020-09-05 11:22:26
94,9,20153089,14,0.0,,,,,,2020-09-05 11:22:44
95,9,20170897,1,9.0,,,,,,2020-09-05 11:23:08
96,9,20140853,1,8.0,,,,,,2020-09-05 11:23:39
97,9,20120019,1,9.0,,,,,,2020-09-05 11:25:16
98,9,20171036,1,9.0,,,,,,2020-09-05 11:25:39
99,9,20161558,1,9.0,,,,,,2020-09-05 11:25:49
100,9,20160900,1,9.0,,,,,,2020-09-05 11:26:01
101,9,20172922,1,0.0,3.0,,,,,2020-09-05 11:26:17
102,9,20100553,2,9.0,,1.0,19.0,3.0,Galloped 6F (Easy),2020-09-05 11:26:54
103,9,20170539,1,9.0,,,,,,2020-09-05 11:27:36
104,9,20151787,2,8.0,,1.0,24.0,0.0,Galloped 1F (Easy),2020-09-05 11:28:22
105,9,20171763,1,9.0,,,,,,2020-09-05 11:28:37
106,9,20161816,1,9.0,,,,,,2020-09-05 11:28:52
107,9,20172164,1,8.0,,,,,,2020-09-05 11:29:09
108,9,20103034,14,0.0,,,,,,2020-09-05 11:29:22
109,9,20160879,15,0.0,,,,,,2020-09-05 11:29:42
110,9,20171056,1,9.0,,,,,(B),2020-09-05 11:30:03
111,9,20141638,1,8.0,,,,,,2020-09-05 11:31:30
112,9,20162686,1,9.0,,,,,,2020-09-05 11:31:42
113,9,20162242,1,9.0,,,,,,2020-09-05 11:31:53
114,9,20171561,1,9.0,,,,,(C),2020-09-05 11:32:08
115,9,20170246,14,0.0,,,,,,2020-09-05 11:32:30
116,9,20180244,1,9.0,,,,,,2020-09-05 11:32:48
117,9,20163158,2,0.0,1.0,1.0,9.0,2.0,Galloped 5 1/2F (1.02.4),2020-09-05 11:33:58
118,9,20161452,1,9.0,,,,,,2020-09-05 11:34:09
119,9,20160288,14,0.0,,,,,,2020-09-05 11:34:20
120,9,20161947,1,0.0,1.0,,,,,2020-09-05 11:34:42
121,9,20160071,1,9.0,,,,,,2020-09-05 11:34:55
122,9,20181307,1,9.0,,,,,,2020-09-05 11:35:10
123,9,20172306,1,9.0,,,,,,2020-09-05 11:35:22
124,9,20123292,14,0.0,,,,,,2020-09-05 11:35:34
125,9,20160339,1,9.0,,,,,,2020-09-05 11:35:45
126,9,20161907,1,9.0,,,,,,2020-09-05 11:35:58
127,9,20161447,1,8.0,,,,,,2020-09-05 11:36:08
128,9,20171203,14,0.0,,,,,,2020-09-05 11:36:25
129,9,20162868,4,0.0,,,,,(C&),2020-09-05 11:37:16
130,9,20120640,3,0.0,3.0,,26.0,2.0,2F,2020-09-05 11:37:56
131,9,20171556,1,9.0,,,,,,2020-09-05 11:38:09
132,9,20131903,1,9.0,,,,,,2020-09-05 11:38:21
133,9,20171910,2,9.0,,1.0,15.0,2.0,Galopped 6F,2020-09-05 11:39:06
134,9,20172093,1,9.0,,,,,,2020-09-05 11:39:16
135,9,20123969,14,0.0,,,,,,2020-09-05 11:39:59
136,10,20170342,14,0.0,,,,,,2020-09-05 12:49:56
137,10,20162959,1,9.0,,,,,(&),2020-09-05 12:50:32
138,10,20172326,14,0.0,,,,,,2020-09-05 12:50:49
139,10,20171905,1,9.0,,,,,,2020-09-05 12:54:29
140,10,20170564,1,9.0,,,,,(&),2020-09-05 12:55:03
141,10,20160344,13,5.0,3.0,1.0,8.0,3.0,(&),2020-09-05 12:55:59
142,10,20172240,1,9.0,,,,,,2020-09-05 12:56:16
143,10,20171021,1,9.0,,,,,,2020-09-05 12:56:29
144,10,20172699,1,9.0,,,,,,2020-09-05 12:56:43
145,10,20180522,1,9.0,,,,,,2020-09-05 12:57:03
146,10,20162964,1,9.0,1.0,,36.0,1.0,Galloped 3F,2020-09-05 13:01:02
147,10,20161609,4,0.0,,,,,,2020-09-05 13:01:14
148,10,20170504,1,9.0,,,,,,2020-09-05 13:01:36
149,10,20161634,1,9.0,,,,,(&),2020-09-05 13:04:21
150,10,20162171,1,9.0,,,,,(B),2020-09-05 13:04:42
151,10,20181812,1,9.0,,,,,,2020-09-05 13:04:57
152,10,20172664,3,7.0,1.0,1.0,38.0,3.0,,2020-09-05 13:06:46
153,10,20172826,1,9.0,,,,,,2020-09-05 13:07:01
154,10,20170135,1,9.0,,,,,,2020-09-05 13:07:20
155,10,20160713,1,9.0,,,,,,2020-09-05 13:07:51
156,10,20170584,4,0.0,,,,,(B),2020-09-05 13:08:21
157,10,20121081,1,8.0,,,,,,2020-09-05 13:08:39
158,10,20161341,4,0.0,,,,,,2020-09-05 13:09:13
159,10,20161932,1,9.0,,,,,,2020-09-05 13:09:32
160,10,20170226,1,9.0,,,,,,2020-09-05 13:09:47
161,10,20152986,14,0.0,,,,,,2020-09-05 13:10:06
162,10,20170155,14,0.0,,,,,,2020-09-05 13:10:19
163,10,20160268,14,0.0,,,,,,2020-09-05 13:10:30
164,10,20132359,14,0.0,,,,,,2020-09-05 13:10:47
165,10,20132177,14,0.0,,,,,(&),2020-09-05 13:11:05
166,10,20171485,15,0.0,,,,,,2020-09-05 13:11:25
167,10,20162919,14,0.0,,,,,,2020-09-05 13:11:41
168,10,20170059,1,9.0,,,,,,2020-09-05 13:12:14
169,10,20170559,1,0.0,3.0,,,,,2020-09-05 13:12:31
170,10,20143218,1,9.0,,,,,,2020-09-05 13:12:45
171,10,20153605,14,0.0,,,,,,2020-09-05 13:13:04
172,10,20102471,14,0.0,,,,,,2020-09-05 13:13:19
173,10,20172891,1,9.0,,,,,,2020-09-05 13:13:37
174,10,20170377,14,0.0,,,,,,2020-09-05 13:14:02
175,10,20172311,14,0.0,,,,,,2020-09-05 13:14:22
176,10,20160399,1,9.0,,,,,,2020-09-05 13:14:37
177,10,20151934,1,0.0,3.0,,,,,2020-09-05 13:14:55
178,10,20172386,1,9.0,,,,,,2020-09-05 13:15:16
179,10,20143849,7,9.0,,2.0,15.0,0.0,Last 6F 1.28.0,2020-09-05 13:16:16
180,10,20170079,14,0.0,,,,,,2020-09-05 13:16:47
181,10,20151065,1,0.0,1.0,,,,,2020-09-05 13:17:12
182,10,20161972,1,9.0,,,,,,2020-09-05 13:17:33
183,10,20172477,1,9.0,,,,,,2020-09-05 13:18:01
184,10,20162984,13,4.0,3.0,,53.0,2.0,,2020-09-05 13:18:56
185,10,20152411,1,9.0,,,,,,2020-09-05 13:19:56
186,10,20151747,1,9.0,,,,,,2020-09-05 13:21:43
187,10,20170766,2,9.0,,1.0,18.0,3.0,(C) Galloped 6F,2020-09-05 13:22:33
188,10,20151116,13,0.0,3.0,,52.0,1.0,(B) 4F,2020-09-05 13:23:18
189,10,20150295,1,9.0,,,,,,2020-09-05 13:23:35
190,10,20172275,14,0.0,,,,,(C),2020-09-05 13:24:07
191,10,20132011,1,8.0,,,,,(&),2020-09-05 13:25:37
192,10,20142206,1,9.0,,,,,(&),2020-09-05 13:36:26
193,10,20170120,1,9.0,,,,,,2020-09-05 13:36:40
194,10,20161654,1,9.0,,,,,,2020-09-05 13:36:56
195,10,20170211,1,9.0,,,,,,2020-09-05 13:37:08
196,10,20150659,1,0.0,3.0,,,,,2020-09-05 13:37:28
197,10,20161523,1,9.0,,,,,,2020-09-05 13:37:48
198,10,20151510,1,0.0,3.0,,,,,2020-09-05 13:40:06
199,10,20141310,14,0.0,,,,,,2020-09-05 13:41:44
200,10,20160915,1,9.0,,,,,,2020-09-05 13:42:30
201,10,20162484,1,9.0,,,,,,2020-09-05 13:43:08
202,10,20170908,1,9.0,,,,,,2020-09-05 13:43:28
203,10,20151378,1,9.0,,,,,,2020-09-05 13:44:31
204,10,20142317,1,0.0,3.0,,,,,2020-09-05 13:45:12
205,10,20170433,1,9.0,,,,,,2020-09-05 13:45:41
206,10,20161245,1,0.0,3.0,,,,(Gate),2020-09-05 13:46:24
207,10,20172144,1,9.0,,,,,,2020-09-05 13:47:17
208,10,20152153,11,0.0,,,,,,2020-09-05 13:48:27
209,10,20152951,1,0.0,3.0,,,,,2020-09-05 13:49:46
210,10,20171854,1,9.0,,,,,,2020-09-05 13:50:15
211,10,20162075,1,9.0,,,,,(C),2020-09-05 13:50:33
212,10,20090990,15,0.0,,,,,,2020-09-05 13:50:49
213,10,20150619,14,0.0,,,,,,2020-09-05 13:54:33
214,10,20160415,1,8.0,,,,,,2020-09-05 13:55:26
215,10,20162308,1,9.0,,,,,,2020-09-05 13:55:53
216,10,20172235,1,8.0,,,,,,2020-09-05 13:57:32
217,10,20103372,1,8.0,,,,,,2020-09-05 13:57:45
218,10,20161790,1,0.0,3.0,,,,Gate,2020-09-05 13:59:22
219,10,20150477,1,0.0,3.0,,,,,2020-09-05 13:59:49
220,10,20171369,1,9.0,,1.0,41.0,2.0,Paced with Lion's Den,2020-09-05 14:00:41
221,10,20131574,4,0.0,,,,,,2020-09-05 14:00:56
222,10,20170428,1,0.0,3.0,,,,(B),2020-09-05 14:01:20
223,10,20172553,1,9.0,,,,,,2020-09-05 14:01:43
224,10,20170973,1,9.0,,,,,(&),2020-09-06 04:57:55
225,10,20163214,1,9.0,,,,,,2020-09-06 04:58:12
226,10,20172215,1,9.0,,,,,,2020-09-06 04:58:28
227,10,20182248,2,9.0,,1.0,18.0,4.0,(B&) Galloped last 6F,2020-09-06 05:01:20
228,10,20162060,1,9.0,,,,,(B),2020-09-06 05:02:31
229,10,20152219,1,9.0,,,,,,2020-09-06 05:02:56
230,10,20162873,1,9.0,,,,,,2020-09-06 05:03:15
231,10,20170877,1,9.0,,,,,,2020-09-06 05:03:43
232,10,20171758,1,9.0,,1.0,41.0,3.0,Paced last 7F,2020-09-06 05:04:33
233,10,20170195,1,9.0,,,,,,2020-09-06 05:04:50
234,10,20142842,1,9.0,,,,,,2020-09-06 05:05:56
235,10,20152279,1,9.0,,,,,,2020-09-06 05:06:13
236,10,20172220,1,9.0,,,,,,2020-09-06 05:06:25
237,10,20171147,1,9.0,,,,,(&),2020-09-06 05:06:56
238,10,20170044,1,9.0,,,,,,2020-09-06 05:07:42
239,10,20161023,1,9.0,,,,,,2020-09-06 05:08:15
240,10,20152668,1,9.0,,,,,,2020-09-06 05:08:27
241,10,20182011,1,9.0,,,,,,2020-09-06 05:08:46
242,10,20170231,1,9.0,,,,,(B),2020-09-06 05:09:27
243,10,20151883,2,9.0,,1.0,15.0,3.0,Galloped last 6F,2020-09-06 05:10:30
244,10,20161785,14,0.0,,,,,,2020-09-06 05:11:57
245,10,20170413,1,9.0,,,,,(&),2020-09-06 05:12:23
246,10,20172008,1,9.0,,,,,,2020-09-06 05:13:36
247,10,20172886,1,0.0,3.0,,,,,2020-09-06 05:15:09
248,10,20152815,15,0.0,,,,,,2020-09-06 05:15:32
249,10,20162742,1,0.0,1.0,,,,,2020-09-06 05:16:00
250,10,20172533,1,9.0,,,,,,2020-09-06 05:16:13
251,10,20171167,1,9.0,,,,,,2020-09-06 05:16:44
252,10,20170473,1,9.0,,,,,,2020-09-06 05:17:06
253,10,20142711,14,0.0,,,,,,2020-09-06 05:17:40
254,10,20151318,1,9.0,,,,,(&),2020-09-06 05:18:19
255,10,20171470,1,9.0,,,,,,2020-09-06 05:19:40
256,10,20142211,1,9.0,,,,,,2020-09-06 05:20:02
257,10,20182748,1,9.0,,,,,,2020-09-06 05:20:21
258,10,20171394,1,9.0,,,,,,2020-09-06 05:20:47
259,10,20161230,1,9.0,,,,,(V),2020-09-06 05:21:33
260,10,20160102,1,9.0,,,,,,2020-09-06 05:22:11
261,10,20170928,1,9.0,,,,,,2020-09-06 05:22:39
262,10,20170706,1,9.0,,,,,,2020-09-06 05:23:09
263,10,20172902,2,9.0,,,38.0,0.0,Galopped last 3F,2020-09-06 05:23:55
264,10,20172179,1,9.0,,,,,(B),2020-09-06 05:24:14
265,10,20171218,14,0.0,,,,,,2020-09-06 05:24:27
266,10,20172442,1,9.0,,,,,(B),2020-09-06 05:25:03
267,10,20170897,1,9.0,,,,,(&),2020-09-06 11:34:24
268,10,20120019,1,9.0,,,,,,2020-09-06 11:36:33
269,10,20140797,1,9.0,,,,,,2020-09-06 11:36:51
270,10,20142539,1,9.0,,,,,(B&),2020-09-06 11:37:17
271,10,20171036,7,9.0,,2.0,9.0,4.0,,2020-09-06 11:42:43
272,10,20152239,15,0.0,,,,,,2020-09-06 11:50:26
273,10,20161558,1,9.0,,,,,(&),2020-09-06 11:52:00
274,10,20160197,3,9.0,,1.0,38.0,2.0,Strode 7F,2020-09-06 11:54:43
275,10,20160900,3,9.0,,,40.0,1.0,(B) Strode last 3F,2020-09-06 11:55:37
276,10,20171061,1,9.0,,,,,,2020-09-06 11:55:56
277,10,20172922,1,0.0,3.0,,,,,2020-09-06 11:56:10
278,10,20170711,1,9.0,,,,,,2020-09-06 11:56:24
279,10,20112060,4,0.0,,,,,,2020-09-06 11:56:37
280,10,20170539,1,9.0,,,,,(B),2020-09-06 11:56:57
281,10,20160208,14,0.0,,,,,,2020-09-06 11:57:46
282,10,20151787,11,0.0,,,,,,2020-09-06 11:59:18
283,10,20162515,14,0.0,,,,,,2020-09-06 11:59:31
284,10,20160637,14,0.0,,,,,,2020-09-06 11:59:42
285,10,20142175,14,0.0,,,,,,2020-09-06 11:59:52
286,10,20171763,1,9.0,,,,,,2020-09-06 12:00:11
287,10,20171647,1,9.0,,,,,,2020-09-06 12:00:33
288,10,20172164,13,0.0,3.0,,,,,2020-09-06 12:00:57
289,10,20171001,1,9.0,,,,,,2020-09-06 12:01:39
290,10,20171329,1,9.0,,,,,,2020-09-06 12:01:53
291,10,20103034,14,0.0,,,,,,2020-09-06 12:02:08
292,10,20160879,1,9.0,,,,,,2020-09-06 12:02:25
293,10,20134075,1,9.0,,,,,,2020-09-06 12:03:07
294,10,20171596,1,9.0,,,,,,2020-09-06 12:03:23
295,10,20141638,1,9.0,,,,,,2020-09-06 12:03:38
296,10,20162686,1,9.0,,,,,,2020-09-06 12:03:50
297,10,20163118,14,0.0,,,,,,2020-09-06 12:04:07
298,10,20170302,1,9.0,,,,,(&),2020-09-06 12:04:29
299,10,20171561,1,0.0,1.0,,,,(C),2020-09-06 12:04:59
300,10,20163072,1,9.0,,,,,,2020-09-06 12:05:11
301,10,20170246,1,9.0,,,,,,2020-09-06 12:05:31
302,10,20180244,1,9.0,,,,,,2020-09-06 12:05:52
303,10,20161452,1,9.0,,,,,,2020-09-06 12:06:11
304,10,20160288,4,0.0,,,,,,2020-09-06 12:06:27
305,10,20170064,1,9.0,,,,,(B),2020-09-06 12:06:50
306,10,20170362,1,9.0,,,,,,2020-09-06 12:07:03
307,10,20162277,14,0.0,,,,,,2020-09-06 12:08:14
308,10,20161947,1,0.0,1.0,,,,,2020-09-06 12:08:35
309,10,20160071,1,9.0,,,,,,2020-09-06 12:15:05
310,10,20181307,1,9.0,,,,,,2020-09-06 12:15:20
311,10,20170175,1,9.0,,,,,(C),2020-09-06 12:15:41
312,10,20161538,1,9.0,,,,,(V),2020-09-06 12:16:03
313,10,20172306,1,0.0,3.0,,,,(Gate),2020-09-06 12:16:47
314,10,20161907,13,0.0,3.0,,,,,2020-09-06 12:17:05
315,10,20142655,1,9.0,,,,,,2020-09-06 12:17:20
316,10,20141552,1,9.0,,,,,,2020-09-06 12:17:38
317,10,20170731,1,0.0,3.0,,,,(Gate),2020-09-06 12:17:55
318,10,20160273,1,9.0,,,,,,2020-09-06 12:18:39
319,10,20161447,1,9.0,,,49.0,2.0,Galopped last 4F,2020-09-06 12:20:33
320,10,20171203,14,0.0,,,,,,2020-09-06 12:20:48
321,10,20170599,1,9.0,,,,,,2020-09-06 12:21:04
322,10,20120640,5,4.0,,,51.0,4.0,(C),2020-09-06 12:22:31
323,10,20171556,1,9.0,,,,,,2020-09-06 12:22:49
324,10,20131903,1,9.0,,,,,(&),2020-09-06 12:23:05
325,10,20151898,1,0.0,3.0,,,,,2020-09-06 12:23:22
326,10,20170675,1,9.0,,,,,,2020-09-06 12:23:41
327,10,20172093,1,9.0,,,,,,2020-09-06 12:23:51
328,10,20172139,1,9.0,,,,,,2020-09-06 12:24:02
329,12,20162959,1,9.0,1.0,,,,,2020-09-23 13:36:38
330,12,20171869,1,9.0,,,,,,2020-09-23 13:37:12
331,12,20172326,14,0.0,,,,,,2020-09-23 13:37:42
332,12,20171374,3,9.0,,,54.0,4.0,Strode last 4F,2020-09-23 13:39:07
333,12,20161412,1,9.0,,,,,,2020-09-23 13:39:28
334,12,20152057,1,9.0,,,,,,2020-09-23 13:40:49
335,12,20170564,1,9.0,,,,,,2020-09-23 13:46:34
336,12,20152946,11,0.0,,,,,,2020-09-23 13:47:28
337,12,20171450,1,9.0,,,,,,2020-09-23 13:49:45
338,12,20161967,14,0.0,,,,,,2020-09-23 13:50:10
339,12,20152673,14,0.0,,,,,,2020-09-23 13:50:50
340,12,20172240,1,9.0,,,,,,2020-09-23 13:51:18
341,12,20172699,1,9.0,,,,,,2020-09-23 13:51:49
342,12,20180522,14,0.0,,,,,,2020-09-23 13:52:31
343,12,20162964,1,9.0,,,,,,2020-09-23 13:53:06
344,12,20173005,1,0.0,3.0,,,,,2020-09-23 13:53:49
345,12,20151045,14,0.0,,,,,,2020-09-23 13:54:05
346,12,20170504,1,9.0,,,,,,2020-09-23 13:54:30
347,12,20100215,14,0.0,,,,,,2020-09-23 13:54:57
348,12,20172255,1,9.0,,,,,,2020-09-23 13:55:15
349,12,20134171,14,0.0,,,,,,2020-09-23 13:55:41
350,12,20141456,14,0.0,,,,,,2020-09-23 13:55:59
351,12,20181812,1,9.0,,,,,,2020-09-23 13:56:27
352,12,20172826,1,9.0,,,,,,2020-09-23 13:56:59
353,12,20170135,1,9.0,,,,,,2020-09-23 13:57:21
354,12,20160713,1,9.0,,,,,,2020-09-23 13:57:51
355,12,20170584,1,9.0,,,,,,2020-09-23 13:58:13
356,12,20161341,15,0.0,,,,,,2020-09-23 13:59:29
357,12,20161932,1,9.0,,,,,,2020-09-23 14:00:04
358,12,20170226,1,9.0,,,,,,2020-09-23 14:00:44
359,12,20172124,1,9.0,,,,,,2020-09-23 14:01:43
360,12,20171627,1,9.0,,,,,,2020-09-23 14:12:05
361,12,20170271,1,9.0,,,,,,2020-09-23 14:12:24
362,12,20170155,1,9.0,,,,,,2020-09-23 14:12:48
363,12,20160268,1,9.0,,,,,,2020-09-23 14:13:06
364,12,20132177,14,0.0,,,,,,2020-09-23 14:13:24
365,12,20172366,14,0.0,,,,,,2020-09-23 14:13:37
366,12,20171501,1,9.0,,,,,,2020-09-23 14:14:02
367,12,20172871,14,0.0,,,,,,2020-09-23 14:14:21
368,12,20170059,1,9.0,,,,,,2020-09-23 14:14:43
369,12,20180335,1,9.0,,,,,Galloped last 4F 500/ Letters in Gold,2020-09-23 14:16:23
370,12,20172013,1,9.0,,,,,,2020-09-23 14:16:40
371,12,20132379,1,9.0,,,,,,2020-09-23 14:16:57
372,12,20170377,1,9.0,,,,,,2020-09-23 14:17:13
373,12,20160399,1,9.0,,,,,,2020-09-23 14:17:27
374,12,20143152,1,0.0,1.0,,,,,2020-09-23 14:17:56
375,12,20161750,1,9.0,,,,,,2020-09-23 14:18:32
376,12,20161270,15,0.0,,,,,,2020-09-23 14:18:50
377,12,20170079,14,0.0,,,,,,2020-09-23 14:19:06
378,12,20161972,11,0.0,,,,,,2020-09-23 14:19:23
379,12,20180057,1,9.0,,,,,,2020-09-23 14:24:17
380,12,20140237,14,0.0,,,,,,2020-09-23 14:24:45
381,12,20170766,1,9.0,,,,,,2020-09-23 14:25:13
382,12,20161301,14,0.0,,,,,,2020-09-23 14:25:41
383,12,20150295,1,9.0,,,,,,2020-09-23 14:26:03
384,12,20160379,1,9.0,,,,,,2020-09-23 14:26:18
385,12,20132011,15,0.0,,,,,,2020-09-23 14:26:46
386,12,20170120,1,9.0,,,,,,2020-09-23 14:27:02
387,12,20161730,1,9.0,,,,,,2020-09-23 14:27:22
388,12,20172593,1,9.0,,,,,,2020-09-23 14:27:37
389,12,20161654,1,9.0,,,,,,2020-09-23 14:28:03
390,12,20161987,14,0.0,,,,,,2020-09-23 14:28:22
391,12,20170786,14,0.0,,,,,,2020-09-23 14:29:03
392,12,20150659,1,0.0,3.0,,,,,2020-09-23 14:29:22
393,12,20141310,15,0.0,,,,,,2020-09-23 14:29:42
394,12,20150902,14,0.0,,,,,,2020-09-23 14:30:00
395,12,20170908,14,0.0,,,,,,2020-09-23 14:30:24
396,12,20151378,1,9.0,,,,,,2020-09-23 14:30:45
397,12,20170433,1,0.0,1.0,,,,,2020-09-23 14:31:06
398,12,20171425,1,9.0,,,,,,2020-09-23 14:31:45
399,12,20171854,1,9.0,,,,,,2020-09-23 14:32:11
400,12,20153549,1,9.0,,,,,,2020-09-23 14:32:29
401,12,20182682,1,9.0,,,,,,2020-09-23 14:32:42
402,12,20160415,14,0.0,,,,,,2020-09-23 14:33:07
403,12,20162308,14,0.0,,,,,,2020-09-23 14:33:26
404,12,20172235,1,9.0,,,,,,2020-09-23 14:33:51
405,12,20180800,1,9.0,,,,,,2020-09-23 14:34:10
406,12,20103372,1,8.0,,,,,,2020-09-23 14:34:32
407,12,20172644,2,9.0,,,,,,2020-09-23 14:35:16
408,12,20161790,4,0.0,,,,,,2020-09-23 14:35:31
409,12,20172917,1,9.0,,,,,,2020-09-23 14:36:04
411,12,20171369,1,9.0,,,,,,2020-09-23 14:36:43
412,12,20150760,14,0.0,,,,,,2020-09-23 14:37:00
414,12,20162500,16,5.0,,,48.0,3.0,Gal 1st 4F X1040,2020-09-23 14:43:15
415,12,20182804,1,9.0,,,,,,2020-09-23 14:43:36
416,12,20131094,4,0.0,,,,,,2020-09-23 14:44:00
417,12,20152113,15,0.0,,,,,,2020-09-23 14:44:40
418,12,20150033,1,9.0,,,,,,2020-09-23 14:45:14
