Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
151727,20191507,,,,38,2022-09-10,2022-11-23 11:16:30
151728,20183134,,,,38,2021-07-24,2022-11-23 11:16:30
151729,20161634,,,,38,2021-06-08,2022-11-23 11:16:30
151730,20172891,,,,38,2022-02-14,2022-11-23 11:16:30
151731,20150851,,,,38,2022-03-24,2022-11-23 11:16:30
151732,20190368,,,,38,2022-06-03,2022-11-23 11:16:30
151733,20193076,,,,38,2022-11-06,2022-11-23 11:16:30
151734,20180946,,,,38,2021-09-26,2022-11-23 11:16:30
151735,20163143,,,,38,2021-03-21,2022-11-23 11:16:30
151736,20192473,,,,38,2022-01-13,2022-11-23 11:16:30
151737,20131781,,,,38,2021-06-08,2022-11-23 11:16:30
151738,20172755,,,,38,2020-12-24,2022-11-23 11:16:30
151739,20192059,,,,38,2022-10-21,2022-11-23 11:16:30
151740,20171536,,,,38,2022-10-03,2022-11-23 11:16:31
151741,20172275,,,,38,2021-09-26,2022-11-23 11:16:31
151742,20193036,,,,38,2022-09-26,2022-11-23 11:16:31
151743,20192504,,,,38,2022-10-08,2022-11-23 11:16:31
151744,20163052,,,,38,2021-10-08,2022-11-23 11:16:31
151745,20161250,,,,38,2022-02-05,2022-11-23 11:16:31
151746,20191709,,,,38,2022-10-21,2022-11-23 11:16:31
151747,20191956,,,,38,2022-10-21,2022-11-23 11:16:31
151748,20192973,,,,38,2022-05-19,2022-11-23 11:16:31
151749,20181887,,,,38,2022-09-27,2022-11-23 11:16:31
151750,20162257,,,,38,2022-10-10,2022-11-23 11:16:31
151751,20172604,,,,38,2022-10-05,2022-11-23 11:16:31
151752,20180042,,,,38,2022-10-03,2022-11-23 11:16:32
151753,20172442,,,,38,2022-10-11,2022-11-23 11:16:32
151754,20193056,,,,38,2022-09-12,2022-11-23 11:16:32
151755,20143607,,,,38,2021-10-06,2022-11-23 11:16:32
151756,20181049,,,,38,2022-01-25,2022-11-23 11:16:32
151757,20151429,,,,38,2020-10-09,2022-11-23 11:16:32
151758,20143374,,,,38,2022-10-08,2022-11-23 11:16:32
151759,20160208,,,,38,2022-09-09,2022-11-23 11:16:32
151760,20170731,,,,38,2022-04-12,2022-11-23 11:16:32
151761,20152219,,,,38,2022-10-08,2022-11-23 11:16:32
151762,20181574,,,,38,2022-10-30,2022-11-23 11:16:32
151763,20192079,,,,38,2022-02-25,2022-11-23 11:16:32
151764,20180724,,,,38,2022-08-08,2022-11-23 11:16:32
151765,20190671,,,,38,2022-04-20,2022-11-23 11:16:33
151766,20202703,,,,38,2022-08-13,2022-11-23 11:16:33
151767,20190580,,,,38,2022-04-20,2022-11-23 11:16:33
151768,20140853,,,,38,2022-09-10,2022-11-23 11:16:33
151769,20141254,,,,38,2022-07-22,2022-11-23 11:16:33
151770,20141890,,,,38,2022-05-15,2022-11-23 11:16:33
151771,20132571,,,,38,2021-01-30,2022-11-23 11:16:33
151772,20081893,,,,38,2021-07-26,2022-11-23 11:16:33
151773,20142493,,,,38,2022-09-20,2022-11-23 11:16:33
151774,20142473,,,,38,2022-10-26,2022-11-23 11:16:33
151775,20172240,,,,38,2021-06-03,2022-11-23 11:16:33
151776,20192726,,,,38,2022-05-29,2022-11-23 11:16:33
151777,20191850,,,,38,2022-09-28,2022-11-23 11:16:33
151778,20192039,,,,38,2022-07-18,2022-11-23 11:16:34
151779,20181529,,,,38,2021-10-01,2022-11-23 11:16:34
151780,20180426,,,,38,2021-10-01,2022-11-23 11:16:34
151781,20191658,,,,38,2022-10-09,2022-11-23 11:16:34
151782,20191087,,,,38,2021-10-01,2022-11-23 11:16:34
151783,20172851,,,,38,2022-10-09,2022-11-23 11:16:34
151784,20192468,,,,38,2022-09-28,2022-11-23 11:16:34
151785,20171061,,,,38,2021-06-03,2022-11-23 11:16:34
151786,20182440,,,,38,2021-02-03,2022-11-23 11:16:34
151787,20151787,,,,38,2021-02-03,2022-11-23 11:16:34
151788,20192251,,,,38,2022-10-09,2022-11-23 11:16:34
151789,20161907,,,,38,2021-02-03,2022-11-23 11:16:34
151790,20182384,,,,38,2022-08-05,2022-11-23 11:16:34
151791,20162171,,,,38,2022-01-15,2022-11-23 11:16:35
151792,20170226,,,,38,2021-08-25,2022-11-23 11:16:35
151793,20162919,,,,38,2022-08-22,2022-11-23 11:16:35
151794,20170291,,,,38,2022-10-12,2022-11-23 11:16:35
151795,20171425,,,,38,2022-09-08,2022-11-23 11:16:35
151796,20190560,,,,38,2022-07-08,2022-11-23 11:16:35
151797,20160753,,,,38,2021-09-13,2022-11-23 11:16:35
151798,20162515,,,,38,2022-10-08,2022-11-23 11:16:35
151799,20182526,,,,38,2022-05-16,2022-11-23 11:16:35
151800,20170246,,,,38,2021-08-25,2022-11-23 11:16:35
151801,20170802,,,,38,2022-09-28,2022-11-23 11:16:35
151802,20172902,,,,38,2022-04-30,2022-11-23 11:16:35
151803,20171329,,,,38,2022-09-02,2022-11-23 11:16:35
151804,20172144,,,,38,2022-03-29,2022-11-23 11:16:36
151805,20190984,,,,38,2022-10-09,2022-11-23 11:16:36
151806,20181509,,,,38,2022-05-15,2022-11-23 11:16:36
151807,20200052,,,,38,2022-09-04,2022-11-23 11:16:36
151808,20180779,,,,38,2022-11-03,2022-11-23 11:16:36
151809,20192175,,,,38,2022-09-04,2022-11-23 11:16:36
151810,20151358,,,,38,2022-07-01,2022-11-23 11:16:36
151811,20162868,,,,38,2021-10-10,2022-11-23 11:16:36
151812,20190499,,,,38,2022-11-12,2022-11-23 11:16:36
151813,20190328,,,,38,2022-10-14,2022-11-23 11:16:36
151814,20171405,,,,38,2022-10-01,2022-11-23 11:16:36
151815,20142559,,,,38,2022-09-12,2022-11-23 11:16:36
151816,20150528,,,,38,2022-09-05,2022-11-23 11:16:37
151817,20160662,,,,38,2022-06-21,2022-11-23 11:16:37
151818,20160162,,,,38,2022-10-03,2022-11-23 11:16:37
151819,20180395,,,,38,2022-10-09,2022-11-23 11:16:37
151820,20122664,,,,38,2022-07-11,2022-11-23 11:16:37
151821,20151267,,,,38,2021-06-18,2022-11-23 11:16:37
151822,20152173,,,,38,2022-09-10,2022-11-23 11:16:37
151823,20171869,,,,38,2021-10-01,2022-11-23 11:16:37
151824,20180017,,,,38,2022-05-29,2022-11-23 11:16:37
151825,20161896,,,,38,2022-10-09,2022-11-23 11:16:37
151826,20200138,,,,38,2022-05-29,2022-11-23 11:16:37
151827,20200163,,,,38,2022-05-29,2022-11-23 11:16:37
151828,20192155,,,,38,2022-10-09,2022-11-23 11:16:37
151829,20190151,,,,38,2022-01-29,2022-11-23 11:16:38
151830,20182728,,,,38,2022-05-29,2022-11-23 11:16:38
151831,20172811,,,,38,2022-10-09,2022-11-23 11:16:38
151832,20170100,,,,38,2021-10-01,2022-11-23 11:16:38
151833,20180673,,,,38,2022-10-09,2022-11-23 11:16:38
151834,20190262,,,,38,2022-10-09,2022-11-23 11:16:38
151835,20180466,,,,38,2022-05-29,2022-11-23 11:16:38
151836,20103372,,,,38,2022-10-09,2022-11-23 11:16:38
151837,20172462,,,,38,2022-08-09,2022-11-23 11:16:38
151838,20183038,,,,38,2022-10-09,2022-11-23 11:16:38
151839,20180259,,,,38,2022-09-28,2022-11-23 11:16:38
151840,20182546,,,,38,2022-10-09,2022-11-23 11:16:38
151841,20162151,,,,38,2022-08-01,2022-11-23 11:16:39
151842,20203295,,,,38,2022-10-09,2022-11-23 11:16:39
151843,20180113,,,,38,2022-10-09,2022-11-23 11:16:39
151844,20170099,,,,38,2022-10-09,2022-11-23 11:16:39
151845,20200118,,,,38,2022-10-09,2022-11-23 11:16:39
151846,20193218,,,,38,2022-09-28,2022-11-23 11:16:39
151847,20180300,,,,38,2022-05-29,2022-11-23 11:16:39
151848,20192640,,,,38,2022-10-09,2022-11-23 11:16:39
151849,20182708,,,,38,2022-10-09,2022-11-23 11:16:39
151850,20192680,,,,38,2022-09-28,2022-11-23 11:16:39
151851,20171783,,,,38,2022-09-28,2022-11-23 11:16:39
151852,20200623,,,,38,2022-10-09,2022-11-23 11:16:39
151853,20180628,,,,38,2022-05-29,2022-11-23 11:16:39
151854,20180173,,,,38,2022-10-09,2022-11-23 11:16:40
151855,20203033,,,,38,2022-05-29,2022-11-23 11:16:40
151856,20190217,,,,38,2021-06-03,2022-11-23 11:16:40
151857,20143056,,,,38,2021-09-25,2022-11-23 11:16:40
151858,20191567,,,,38,2022-10-09,2022-11-23 11:16:40
151859,20182748,,,,38,2022-01-29,2022-11-23 11:16:40
151860,20190606,,,,38,2022-10-09,2022-11-23 11:16:40
151861,20180926,,,,38,2022-05-29,2022-11-23 11:16:40
151862,20201468,,,,38,2022-10-09,2022-11-23 11:16:40
151863,20181963,,,,38,2022-10-09,2022-11-23 11:16:40
151864,20190106,,,,38,2022-09-28,2022-11-23 11:16:40
151865,20202243,,,,38,2022-10-09,2022-11-23 11:16:40
151866,20200143,,,,38,2022-10-09,2022-11-23 11:16:40
151867,20191805,,,,38,2022-10-09,2022-11-23 11:16:41
151868,20171001,,,,38,2022-01-29,2022-11-23 11:16:41
151869,20172795,,,,38,2021-02-03,2022-11-23 11:16:41
151870,20180219,,,,38,2022-10-09,2022-11-23 11:16:41
151871,20200310,,,,38,2022-10-09,2022-11-23 11:16:41
151872,20190126,,,,38,2022-09-28,2022-11-23 11:16:41
151873,20180244,,,,38,2022-10-09,2022-11-23 11:16:41
151874,20190095,,,,38,2022-10-09,2022-11-23 11:16:41
151875,20200729,,,,38,2022-09-28,2022-11-23 11:16:41
151876,20202334,,,,38,2022-10-09,2022-11-23 11:16:41
151877,20172775,,,,38,2021-02-03,2022-11-23 11:16:41
151878,20192660,,,,38,2022-01-29,2022-11-23 11:16:41
151879,20200027,,,,38,2022-10-09,2022-11-23 11:16:42
151880,20200198,,,,38,2022-10-09,2022-11-23 11:16:42
151881,20170120,,,,38,2021-02-03,2022-11-23 11:16:42
151882,20170064,,,,38,2021-02-03,2022-11-23 11:16:42
151883,20190893,,,,38,2022-10-23,2022-11-23 11:16:42
151884,20170584,,,,38,2021-02-20,2022-11-23 11:16:42
151885,20180239,,,,38,2022-05-28,2022-11-23 11:16:42
151886,20190297,,,,38,2022-08-09,2022-11-23 11:16:42
151887,20180355,,,,38,2022-06-20,2022-11-23 11:16:42
151888,20170059,,,,38,2022-05-30,2022-11-23 11:16:42
151889,20151272,,,,38,2022-10-01,2022-11-23 11:16:42
151890,20191007,,,,38,2022-07-29,2022-11-23 11:16:42
151891,20120660,,,,38,2021-02-10,2022-11-23 11:16:42
151892,20161316,,,,38,2021-10-22,2022-11-23 11:16:43
151893,20191810,,,,38,2022-11-14,2022-11-23 11:16:43
151894,20160086,,,,38,2022-07-21,2022-11-23 11:16:43
151895,20142206,,,,38,2021-10-02,2022-11-23 11:16:43
151896,20181827,,,,38,2022-08-08,2022-11-23 11:16:43
151897,20191123,,,,38,2022-09-03,2022-11-23 11:16:43
151898,20180077,,,,38,2022-09-10,2022-11-23 11:16:43
151899,20170206,,,,38,2021-08-30,2022-11-23 11:16:43
151900,20160415,,,,38,2022-09-28,2022-11-23 11:16:43
151901,20182662,,,,38,2022-10-23,2022-11-23 11:16:43
151902,20180284,,,,38,2022-10-11,2022-11-23 11:16:43
151903,20162020,,,,38,2020-11-27,2022-11-23 11:16:43
151904,20170195,,,,38,2022-06-07,2022-11-23 11:16:43
151905,20130951,,,,38,2020-11-05,2022-11-23 11:16:44
151906,20150073,,,,38,2022-10-01,2022-11-23 11:16:44
