Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
172524,20192180,,,,38,2022-01-06,2023-03-22 08:24:33
172525,20162242,,,,38,2023-01-02,2023-03-22 08:24:33
172526,20151858,,,,38,2022-10-31,2023-03-22 08:24:33
172527,20162217,,,,38,2022-07-02,2023-03-22 08:24:33
172528,20170428,,,,38,2023-01-17,2023-03-22 08:24:33
172529,20181549,,,,38,2023-02-08,2023-03-22 08:24:34
172530,20160117,,,,38,2022-06-06,2023-03-22 08:24:34
172531,20161396,,,,38,2023-02-11,2023-03-22 08:24:34
172532,20120640,,,,38,2023-01-27,2023-03-22 08:24:34
172533,20160844,,,,38,2021-12-13,2023-03-22 08:24:34
172534,20201024,,,,38,2022-11-14,2023-03-22 08:24:34
172535,20151838,,,,38,2022-03-08,2023-03-22 08:24:34
172536,20200289,,,,38,2023-02-18,2023-03-22 08:24:34
172537,20181736,,,,38,2023-03-11,2023-03-22 08:24:34
172538,20121758,,,,38,2021-11-10,2023-03-22 08:24:34
172539,20142539,,,,38,2022-06-14,2023-03-22 08:24:34
172540,20181645,,,,38,2022-09-05,2023-03-22 08:24:34
172541,20192160,,,,38,2022-12-07,2023-03-22 08:24:35
172542,20141714,,,,38,2022-06-19,2023-03-22 08:24:35
172543,20180108,,,,38,2022-02-15,2023-03-22 08:24:35
172544,20141441,,,,38,2022-11-11,2023-03-22 08:24:35
172545,20163027,,,,38,2022-09-16,2023-03-22 08:24:35
172546,20181716,,,,38,2023-02-23,2023-03-22 08:24:35
172547,20182046,,,,38,2022-12-31,2023-03-22 08:24:35
172548,20181478,,,,38,2023-01-31,2023-03-22 08:24:35
172549,20202298,,,,38,2022-12-31,2023-03-22 08:24:35
172550,20190762,,,,38,2022-10-03,2023-03-22 08:24:35
172551,20181983,,,,38,2022-05-23,2023-03-22 08:24:35
172552,20170039,,,,38,2021-10-24,2023-03-22 08:24:36
172553,20202829,,,,38,2023-02-27,2023-03-22 08:24:36
172554,20161967,,,,38,2022-02-17,2023-03-22 08:24:36
172555,20160975,,,,38,2022-06-06,2023-03-22 08:24:36
172556,20192695,,,,38,2022-09-03,2023-03-22 08:24:36
172557,20190131,,,,38,2022-09-11,2023-03-22 08:24:36
172558,20151045,,,,38,2022-10-09,2023-03-22 08:24:36
172559,20142837,,,,38,2023-01-21,2023-03-22 08:24:36
172560,20180719,,,,38,2022-04-03,2023-03-22 08:24:36
172561,20171950,,,,38,2022-03-08,2023-03-22 08:24:36
172562,20151696,,,,38,2022-06-12,2023-03-22 08:24:36
172563,20203139,,,,38,2023-02-27,2023-03-22 08:24:37
172564,20180411,,,,38,2022-05-14,2023-03-22 08:24:37
172565,20181256,,,,38,2023-01-10,2023-03-22 08:24:37
172566,20163138,,,,38,2022-09-10,2023-03-22 08:24:37
172567,20191678,,,,38,2022-08-15,2023-03-22 08:24:37
172568,20172462,,,,38,2022-12-07,2023-03-22 08:24:37
172569,20200209,,,,38,2023-02-11,2023-03-22 08:24:37
172570,20181221,,,,38,2022-05-09,2023-03-22 08:24:37
172571,20193096,,,,38,2023-01-10,2023-03-22 08:24:37
172572,20161336,,,,38,2023-02-07,2023-03-22 08:24:37
172573,20201084,,,,38,2022-12-03,2023-03-22 08:24:37
172574,20182011,,,,38,2023-01-24,2023-03-22 08:24:37
172575,20162393,,,,38,2022-11-30,2023-03-22 08:24:38
172576,20171298,,,,38,2023-01-26,2023-03-22 08:24:38
172577,20190015,,,,38,2022-09-03,2023-03-22 08:24:38
172578,20150119,,,,38,2023-01-26,2023-03-22 08:24:38
172579,20160011,,,,38,2022-03-28,2023-03-22 08:24:38
172580,20191890,,,,38,2022-06-29,2023-03-22 08:24:38
172581,20170302,,,,38,2022-09-11,2023-03-22 08:24:38
172582,20142099,,,,38,2023-02-10,2023-03-22 08:24:38
172583,20163072,,,,38,2022-12-27,2023-03-22 08:24:38
172584,20142504,,,,38,2023-02-22,2023-03-22 08:24:38
172585,20191643,,,,38,2022-03-21,2023-03-22 08:24:38
172586,20181701,,,,38,2022-02-27,2023-03-22 08:24:39
172587,20162277,,,,38,2022-11-02,2023-03-22 08:24:39
172588,20151454,,,,38,2023-01-01,2023-03-22 08:24:39
172589,20172528,,,,38,2022-12-03,2023-03-22 08:24:39
172590,20150068,,,,38,2023-01-03,2023-03-22 08:24:39
172591,20170140,,,,38,2023-01-08,2023-03-22 08:24:39
172592,20180057,,,,38,2023-01-23,2023-03-22 08:24:39
172593,20182642,,,,38,2022-10-08,2023-03-22 08:24:39
172594,20181776,,,,38,2023-02-11,2023-03-22 08:24:39
172595,20192504,,,,38,2023-03-12,2023-03-22 08:24:39
172596,20181443,,,,38,2023-02-11,2023-03-22 08:24:39
172597,20180320,,,,38,2023-02-26,2023-03-22 08:24:40
172598,20142711,,,,38,2022-07-12,2023-03-22 08:24:40
172599,20180517,,,,38,2023-01-06,2023-03-22 08:24:40
172600,20162737,,,,38,2022-12-10,2023-03-22 08:24:40
172601,20182697,,,,38,2022-11-14,2023-03-22 08:24:40
172602,20161098,,,,38,2023-01-12,2023-03-22 08:24:40
172603,20121430,,,,38,2021-12-20,2023-03-22 08:24:40
172604,20162959,,,,38,2023-02-22,2023-03-22 08:24:40
172605,20120059,,,,38,2022-10-08,2023-03-22 08:24:40
172606,20162717,,,,38,2022-06-18,2023-03-22 08:24:40
172607,20151489,,,,38,2023-01-27,2023-03-22 08:24:40
172608,20152466,,,,38,2022-11-07,2023-03-22 08:24:40
172609,20173045,,,,38,2022-12-10,2023-03-22 08:24:41
172610,20182213,,,,38,2022-12-10,2023-03-22 08:24:41
172611,20170822,,,,38,2022-10-29,2023-03-22 08:24:41
172612,20170408,,,,38,2022-10-09,2023-03-22 08:24:41
172613,20180471,,,,38,2023-01-28,2023-03-22 08:24:41
172614,20171096,,,,38,2023-02-20,2023-03-22 08:24:41
172615,20170579,,,,38,2022-05-25,2023-03-22 08:24:41
172616,20100831,,,,38,2022-04-04,2023-03-22 08:24:41
172617,20150760,,,,38,2022-05-14,2023-03-22 08:24:41
172618,20181403,,,,38,2023-02-01,2023-03-22 08:24:41
172619,20161189,,,,38,2022-10-22,2023-03-22 08:24:41
172620,20170231,,,,38,2022-10-22,2023-03-22 08:24:42
172621,20134075,,,,38,2022-01-17,2023-03-22 08:24:42
172622,20180991,,,,38,2022-03-30,2023-03-22 08:24:42
172623,20190499,,,,38,2022-11-12,2023-03-22 08:24:42
172624,20171632,,,,38,2022-08-12,2023-03-22 08:24:42
172625,20150866,,,,38,2022-12-20,2023-03-22 08:24:42
172626,20133689,,,,38,2022-08-06,2023-03-22 08:24:42
172627,20172437,,,,38,2022-12-24,2023-03-22 08:24:42
172628,20192564,,,,38,2022-07-28,2023-03-22 08:24:42
172629,20192584,,,,38,2022-12-19,2023-03-22 08:24:42
172630,20162388,,,,38,2021-10-19,2023-03-22 08:24:42
172631,20131034,,,,38,2022-01-15,2023-03-22 08:24:43
172632,20142357,,,,38,2022-10-01,2023-03-22 08:24:43
172633,20172235,,,,38,2023-01-03,2023-03-22 08:24:43
172634,20193192,,,,38,2023-01-31,2023-03-22 08:24:43
172635,20172220,,,,38,2022-01-24,2023-03-22 08:24:43
172636,20191481,,,,38,2022-06-18,2023-03-22 08:24:43
172637,20171490,,,,38,2022-10-10,2023-03-22 08:24:43
172638,20191390,,,,38,2021-06-25,2023-03-29 09:39:23
172639,20172124,,,,38,2022-08-24,2023-03-29 09:39:23
172640,20170357,,,,38,2022-07-28,2023-03-29 09:39:23
172641,20151934,,,,38,2022-12-05,2023-03-29 09:39:23
172642,20150588,,,,38,2022-10-19,2023-03-29 09:39:23
172643,20172553,,,,38,2022-12-12,2023-03-29 09:39:23
172644,20191183,,,,38,2022-09-09,2023-03-29 09:39:23
172645,20181458,,,,38,2022-12-26,2023-03-29 09:39:23
172646,20171723,,,,38,2022-08-29,2023-03-29 09:39:23
172647,20202834,,,,38,2022-12-26,2023-03-29 09:39:23
172648,20192579,,,,38,2022-12-26,2023-03-29 09:39:23
172649,20202647,,,,38,2022-12-26,2023-03-29 09:39:24
172650,20192362,,,,38,2022-12-26,2023-03-29 09:39:24
172651,20192599,,,,38,2022-12-26,2023-03-29 09:39:24
172652,20181625,,,,38,2022-08-29,2023-03-29 09:39:24
172653,20202627,,,,38,2022-12-26,2023-03-29 09:39:24
172654,20181352,,,,38,2022-12-26,2023-03-29 09:39:24
172655,20202814,,,,38,2022-12-26,2023-03-29 09:39:24
172656,20192539,,,,38,2022-08-29,2023-03-29 09:39:24
172657,20202798,,,,38,2022-12-26,2023-03-29 09:39:24
172658,20181418,,,,38,2022-12-26,2023-03-29 09:39:24
172659,20162146,,,,38,2022-09-20,2023-03-29 09:39:25
172660,20161356,,,,38,2023-01-21,2023-03-29 09:39:25
172661,20172366,,,,38,2022-03-13,2023-03-29 09:39:25
172662,20172346,,,,38,2023-03-06,2023-03-29 09:39:25
172663,20193152,,,,38,2023-01-23,2023-03-29 09:39:25
172664,20153509,,,,38,2023-03-09,2023-03-29 09:39:25
172665,20172619,,,,38,2023-03-06,2023-03-29 09:39:25
172666,20151510,,,,38,2022-05-14,2023-03-29 09:39:25
172667,20141547,,,,38,2022-10-15,2023-03-29 09:39:25
172668,20151656,,,,38,2022-10-26,2023-03-29 09:39:25
172669,20133730,,,,38,2022-09-10,2023-03-29 09:39:25
172670,20151818,,,,38,2022-12-01,2023-03-29 09:39:26
172671,20192206,,,,38,2022-12-03,2023-03-29 09:39:26
172672,20150508,,,,38,2021-11-08,2023-03-29 09:39:26
172673,20181110,,,,38,2022-11-06,2023-03-29 09:39:26
172674,20201473,,,,38,2023-03-10,2023-03-29 09:39:26
172675,20170751,,,,38,2022-07-11,2023-03-29 09:39:26
172676,20181130,,,,38,2023-03-06,2023-03-29 09:39:26
172677,20170362,,,,38,2021-12-13,2023-03-29 09:39:26
172678,20172664,,,,38,2022-09-01,2023-03-29 09:39:26
172679,20191941,,,,38,2022-09-01,2023-03-29 09:39:26
172680,20132177,,,,38,2022-01-07,2023-03-29 09:39:26
172681,20200996,,,,38,2023-01-05,2023-03-29 09:39:26
172682,20171667,,,,38,2023-01-02,2023-03-29 09:39:27
172683,20191996,,,,38,2023-01-05,2023-03-29 09:39:27
172684,20192453,,,,38,2022-10-09,2023-03-29 09:39:27
172685,20180562,,,,38,2022-09-28,2023-03-29 09:39:27
172686,20202516,,,,38,2023-02-06,2023-03-29 09:39:27
172687,20190737,,,,38,2022-01-29,2023-03-29 09:39:27
172688,20201751,,,,38,2023-02-06,2023-03-29 09:39:27
172689,20181903,,,,38,2022-05-29,2023-03-29 09:39:27
172690,20201731,,,,38,2023-02-06,2023-03-29 09:39:27
172691,20172593,,,,38,2022-05-29,2023-03-29 09:39:27
172692,20201377,,,,38,2023-02-06,2023-03-29 09:39:27
172693,20192397,,,,38,2023-02-06,2023-03-29 09:39:28
172694,20172215,,,,38,2023-02-06,2023-03-29 09:39:28
172695,20200330,,,,38,2023-02-06,2023-03-29 09:39:28
172696,20200714,,,,38,2022-10-09,2023-03-29 09:39:28
172697,20190904,,,,38,2023-02-06,2023-03-29 09:39:28
172698,20190939,,,,38,2023-02-06,2023-03-29 09:39:28
172699,20192433,,,,38,2023-02-06,2023-03-29 09:39:28
172700,20192413,,,,38,2023-02-06,2023-03-29 09:39:28
172701,20190373,,,,38,2023-02-06,2023-03-29 09:39:28
172702,20190419,,,,38,2023-02-06,2023-03-29 09:39:28
172703,20200603,,,,38,2023-02-06,2023-03-29 09:39:28
172704,20191729,,,,38,2023-02-06,2023-03-29 09:39:28
172705,20200921,,,,38,2023-02-06,2023-03-29 09:39:29
172706,20192019,,,,38,2023-02-06,2023-03-29 09:39:29
172707,20162964,,,,38,2022-07-04,2023-03-29 09:39:29
172708,20192246,,,,38,2022-11-08,2023-03-29 09:39:29
172709,20183078,,,,38,2023-02-20,2023-03-29 09:39:29
172710,20182935,,,,38,2023-03-08,2023-03-29 09:39:29
172711,20142882,,,,38,2021-11-15,2023-03-29 09:39:29
172712,20190555,,,,38,2023-01-17,2023-03-29 09:39:29
172713,20162540,,,,38,2022-09-20,2023-03-29 09:39:29
172714,20172351,,,,38,2022-12-29,2023-03-29 09:39:29
172715,20200916,,,,38,2023-02-03,2023-03-29 09:39:29
172716,20191507,,,,38,2023-01-15,2023-03-29 09:39:30
172717,20172891,,,,38,2022-02-14,2023-03-29 09:39:30
172718,20150851,,,,38,2022-03-24,2023-03-29 09:39:30
172719,20190368,,,,38,2023-02-18,2023-03-29 09:39:30
172720,20193076,,,,38,2022-11-06,2023-03-29 09:39:30
172721,20192473,,,,38,2022-11-19,2023-03-29 09:39:30
172722,20192059,,,,38,2023-02-18,2023-03-29 09:39:30
172723,20171536,,,,38,2023-01-31,2023-03-29 09:39:30
172724,20193036,,,,38,2023-01-21,2023-03-29 09:39:30
172725,20161250,,,,38,2022-02-05,2023-03-29 09:39:30
172726,20191709,,,,38,2022-10-21,2023-03-29 09:39:30
172727,20191956,,,,38,2023-02-18,2023-03-29 09:39:31
172728,20190757,,,,38,2022-12-08,2023-03-29 09:39:31
172729,20192519,,,,38,2022-11-07,2023-03-29 09:39:31
172730,20192973,,,,38,2022-05-19,2023-03-29 09:39:31
172731,20181887,,,,38,2023-01-24,2023-03-29 09:39:31
172732,20200961,,,,38,2023-01-17,2023-03-29 09:39:31
172733,20172604,,,,38,2023-01-28,2023-03-29 09:39:31
172734,20150371,,,,38,2023-01-27,2023-03-29 09:39:31
172735,20172442,,,,38,2023-02-13,2023-03-29 09:39:31
