Id,HorseId,VaccinationCertificateNumber,VaccinationBatchNumber,comment,VetId,VaccinatedAt,CreatedAt
260445,20190166,,,,38,2023-09-20,2024-07-31 12:23:11
260446,20181054,,,,38,2024-06-02,2024-07-31 12:23:12
260447,20191198,,,,38,2024-05-05,2024-07-31 12:23:12
260448,20191178,,,,38,2024-05-05,2024-07-31 12:23:12
260449,20192140,,,,38,2024-05-05,2024-07-31 12:23:12
260450,20212605,,,,38,2024-02-04,2024-07-31 12:23:12
260451,20171905,,,,38,2024-05-22,2024-07-31 12:23:12
260452,20211148,,,,38,2024-05-22,2024-07-31 12:23:12
260453,20200370,,,,38,2024-02-16,2024-07-31 12:23:13
260454,20200123,,,,38,2024-05-23,2024-07-31 12:23:13
260455,20171021,,,,38,2023-06-17,2024-07-31 12:23:13
260456,20192084,,,,38,2024-06-01,2024-07-31 12:23:13
260457,20171627,,,,38,2023-02-23,2024-07-31 12:23:13
260458,20202869,,,,38,2023-08-30,2024-07-31 12:23:13
260459,20170908,,,,38,2023-12-16,2024-07-31 12:23:13
260460,20203073,,,,38,2024-06-22,2024-07-31 12:23:13
260461,20191754,,,,38,2023-10-26,2024-07-31 12:23:14
260462,20170695,,,,38,2023-12-12,2024-07-31 12:23:14
260463,20192675,,,,38,2023-02-03,2024-07-31 12:23:14
260464,20191305,,,,38,2024-05-05,2024-07-31 12:23:14
260465,20152279,,,,38,2023-10-31,2024-07-31 12:23:14
260466,20211835,,,,38,2024-04-08,2024-07-31 12:23:14
260467,20181978,,,,38,2024-05-28,2024-07-31 12:23:14
260468,20210156,,,,38,2024-04-14,2024-07-31 12:23:15
260469,20202889,,,,38,2024-04-23,2024-07-31 12:23:15
260470,20180128,,,,38,2024-05-24,2024-07-31 12:23:15
260471,20182359,,,,38,2023-09-03,2024-07-31 12:23:15
260472,20191214,,,,38,2024-05-26,2024-07-31 12:23:15
260473,20201317,,,,38,2024-06-09,2024-07-31 12:23:15
260474,20192135,,,,38,2024-06-09,2024-07-31 12:23:15
260475,20151454,,,,38,2024-04-30,2024-07-31 12:23:16
260476,20143869,,,,38,2024-06-05,2024-07-31 12:23:16
260477,20170973,,,,38,2022-10-08,2024-07-31 12:23:16
260478,20202127,,,,38,2023-11-19,2024-07-31 12:23:16
260479,20202081,,,,38,2024-05-25,2024-07-31 12:23:16
260480,20170877,,,,38,2024-02-12,2024-07-31 12:23:16
260481,20202203,,,,38,2023-08-02,2024-07-31 12:23:16
260482,20191552,,,,38,2024-03-22,2024-07-31 12:23:16
260483,20191532,,,,38,2022-12-04,2024-07-31 12:23:17
260484,20193238,,,,38,2024-05-31,2024-07-31 12:23:17
260485,20171703,,,,38,2023-01-09,2024-07-31 12:23:17
260486,20160086,,,,38,2022-11-27,2024-07-31 12:23:17
260487,20181630,,,,38,2024-03-11,2024-07-31 12:23:17
260488,20182293,,,,38,2024-03-01,2024-07-31 12:23:17
260489,20142504,,,,38,2024-06-21,2024-07-31 12:23:17
260490,20180082,,,,38,2022-10-18,2024-07-31 12:23:18
260491,20161114,,,,38,2023-07-12,2024-07-31 12:23:18
260492,20181943,,,,38,2023-04-05,2024-07-31 12:23:18
260493,20161361,,,,38,2023-08-28,2024-07-31 12:23:18
260494,20134171,,,,38,2023-03-03,2024-07-31 12:23:18
260495,20201226,,,,38,2024-06-19,2024-07-31 12:23:18
260496,20180335,,,,38,2024-07-14,2024-07-31 12:23:18
260497,20191138,,,,38,2024-05-01,2024-07-31 12:23:19
260498,20172164,,,,38,2024-06-15,2024-07-31 12:23:19
260499,20162277,,,,38,2023-07-17,2024-07-31 12:23:19
260500,20172351,,,,38,2023-05-01,2024-07-31 12:23:19
260501,20210101,,,,38,2024-01-10,2024-07-31 12:23:19
260502,20160268,,,,38,2024-03-03,2024-07-31 12:23:19
260503,20170079,,,,38,2023-05-06,2024-07-31 12:23:19
260504,20180259,,,,38,2024-02-16,2024-07-31 12:23:20
260505,20151449,,,,38,2022-11-30,2024-07-31 12:23:20
260506,20171965,,,,38,2023-09-23,2024-07-31 12:23:20
260507,20162257,,,,38,2024-07-08,2024-07-31 12:23:20
260508,20171667,,,,38,2024-05-08,2024-07-31 12:23:20
260509,20202925,,,,38,2024-02-06,2024-07-31 12:23:20
260510,20171556,,,,38,2023-08-02,2024-07-31 12:23:20
260511,20160915,,,,38,2023-04-27,2024-07-31 12:23:21
260512,20103034,,,,38,2023-03-23,2024-07-31 12:23:21
260513,20203184,,,,38,2024-03-05,2024-07-31 12:23:21
260514,20203200,,,,38,2024-07-11,2024-07-31 12:23:21
260515,20201897,,,,38,2023-10-21,2024-07-31 12:23:21
260516,20182935,,,,38,2023-11-07,2024-07-31 12:23:21
260517,20182304,,,,38,2024-04-13,2024-07-31 12:23:21
260518,20202970,,,,38,2023-06-10,2024-07-31 12:23:21
260519,20202349,,,,38,2023-07-07,2024-07-31 12:23:22
260520,20202354,,,,38,2024-03-10,2024-07-31 12:23:22
260521,20203477,,,,38,2024-04-01,2024-07-31 12:23:22
260522,20190388,,,,38,2023-03-17,2024-07-31 12:23:22
260523,20192837,,,,38,2022-03-14,2024-07-31 12:23:22
260524,20150699,,,,38,2023-07-29,2024-07-31 12:23:22
260525,20182495,,,,38,2023-06-17,2024-07-31 12:23:22
260526,20202329,,,,38,2024-07-06,2024-07-31 12:23:23
260527,20211315,,,,38,2024-06-07,2024-07-31 12:23:23
260528,20202718,,,,38,2023-08-04,2024-07-31 12:23:23
260529,20192857,,,,38,2023-11-06,2024-07-31 12:23:23
260530,20192620,,,,38,2023-07-25,2024-07-31 12:23:23
260531,20212670,,,,38,2024-07-09,2024-07-31 12:23:23
260532,20182753,,,,38,2024-04-08,2024-07-31 12:23:23
260533,20200092,,,,38,2024-05-30,2024-07-31 12:23:24
260534,20182819,,,,38,2023-07-05,2024-07-31 12:23:24
260535,20200587,,,,38,2023-09-28,2024-07-31 12:23:24
260536,20190959,,,,38,2022-11-07,2024-07-31 12:23:24
260537,20170968,,,,38,2022-11-24,2024-07-31 12:23:24
260538,20200198,,,,38,2024-06-04,2024-07-31 12:23:24
260539,20211951,,,,38,2024-05-20,2024-07-31 12:23:24
260540,20202485,,,,38,2024-06-05,2024-07-31 12:23:24
260541,20211906,,,,38,2024-05-20,2024-07-31 12:23:25
260542,20200850,,,,38,2023-12-10,2024-07-31 12:23:25
260543,20210676,,,,38,2024-05-20,2024-07-31 12:23:25
260544,20180608,,,,38,2022-12-04,2024-07-31 12:23:25
260545,20211855,,,,38,2024-05-20,2024-07-31 12:23:25
260546,20201599,,,,38,2022-12-28,2024-07-31 12:23:25
260547,20170615,,,,38,2023-02-05,2024-07-31 12:23:25
260548,20201711,,,,38,2022-12-28,2024-07-31 12:23:26
260549,20201564,,,,38,2024-04-07,2024-07-31 12:23:26
260550,20202263,,,,38,2024-04-07,2024-07-31 12:23:26
260551,20211744,,,,38,2024-05-20,2024-07-31 12:23:26
260552,20210696,,,,38,2024-01-21,2024-07-31 12:23:26
