HorseId,RaceId,FinishPosition,OriginalPosition,PostPosition,Track,RaceNumber,Equipment,Weight,WinDivision,PlaceDivision,Comment,IsDisqualified,JockeyId,TrainerId,OwnerId,GroomId,ClaimantId,ClaimPrice,ClaimantTrainerId,PreviousRating,Rating,Position1,LenCall1,Position2,LenCall2,Position3,LenCall3,Position4,LenCall4,Lengths,Odds
20133856,20200627-179,7.0,7.0,8,CP,179,CL,50.0,0,0,,0,33912,72656,134017,2227,,250000.0,,8,13,0,0.0,0,0.0,0,0.0,0,0.0,18.0,18/1
20090990,20200627-179,8.0,8.0,2,CP,179,TLV,53.0,0,0,,0,1126,72663,17466,34217,,250000.0,,2,7,0,0.0,0,0.0,0,0.0,0,0.0,22.3,99/1
20140924,20200627-179,9.0,9.0,11,CP,179,TL,51.5,0,0,,0,33357,31609,33864,305,,250000.0,,11,12,0,0.0,0,0.0,0,0.0,0,0.0,23.5,45/1
20130431,20200627-179,10.0,10.0,10,CP,179,BTL,52.0,0,0,LAME,0,33074,72713,133677,270,,250000.0,,10,5,0,0.0,0,0.0,0,0.0,0,0.0,27.0,95/1
20103918,20200627-179,11.0,11.0,13,CP,179,&L,55.0,0,0,,0,31827,3304,27774,893,,250000.0,,13,7,0,0.0,0,0.0,0,0.0,0,0.0,29.5,24/1
20132662,20200627-179,12.0,12.0,14,CP,179,L,51.5,0,0,,0,32973,16410,32717,342,,250000.0,,14,6,0,0.0,0,0.0,0,0.0,0,0.0,32.5,40/1
20150593,20200627-179,13.0,13.0,12,CP,179,TCL,51.0,0,0,,0,33517,2889,34212,2099,,250000.0,,12,14,0,0.0,0,0.0,0,0.0,0,0.0,65.5,46/1
20162555,20200627-180,,0.0,4,CP,180,BL,47.5,0,0,INJURED,0,33645,1336,2544,33000,,0.0,,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,
20171894,20200627-180,1.0,1.0,1,CP,180,BL,54.0,0,0,,0,33110,72691,134541,372,,0.0,,1,3,0,0.0,0,0.0,0,0.0,0,0.0,4.3, 1/1
20162671,20200627-180,2.0,2.0,6,CP,180,T&L,49.5,0,0,,0,34068,72691,134412,372,,0.0,,6,0,0,0.0,0,0.0,0,0.0,0,0.0,4.3,22/1
20170120,20200627-180,3.0,3.0,7,CP,180,TL,52.5,0,0,,0,5247,219,134344,1945,,0.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,8.5,*1/2
20170413,20200627-180,4.0,4.0,9,CP,180,&L,52.0,0,0,,0,33984,3611,34052,95,,0.0,,9,2,0,0.0,0,0.0,0,0.0,0,0.0,9.3, 9/1
20172866,20200627-180,5.0,5.0,2,CP,180,,51.0,0,0,,0,33357,3780,134546,1241,,0.0,,2,0,0,0.0,0,0.0,0,0.0,0,0.0,9.8,33/1
20161523,20200627-180,6.0,6.0,10,CP,180,L,48.5,0,0,,0,5246,3279,133855,1040,,0.0,,10,0,0,0.0,0,0.0,0,0.0,0,0.0,10.3,98/1
20172811,20200627-180,7.0,7.0,8,CP,180,CL,52.0,0,0,,0,33074,219,18999,23756,,0.0,,8,0,0,0.0,0,0.0,0,0.0,0,0.0,12.8,99/1
20171647,20200627-180,8.0,8.0,5,CP,180,BT&L,50.5,0,0,,0,33072,3655,7782,532,,0.0,,5,0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,16/1
20172775,20200627-180,9.0,9.0,3,CP,180,TL,51.0,0,0,,0,33132,219,77180,17129,,0.0,,3,0,0,0.0,0,0.0,0,0.0,0,0.0,21.0,22/1
20172871,20200627-181,,0.0,1,CP,181,TL,54.0,0,0,INJURED,0,5277,3611,34052,201,,0.0,,1,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,
20170564,20200627-181,1.0,1.0,15,CP,181,T&L,52.0,0,0,,0,33110,3611,34052,199,,0.0,,15,0,0,0.0,0,0.0,0,0.0,0,0.0,9.5, 8/1
20170099,20200627-181,2.0,2.0,9,CP,181,TL,50.0,0,0,,0,33132,219,18999,23756,,0.0,,9,0,0,0.0,0,0.0,0,0.0,0,0.0,9.5, 9/5
20172664,20200627-181,3.0,3.0,7,CP,181,BL,52.0,0,0,,0,33984,33744,134271,458,,0.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,9.8, 2/1
20171152,20200627-181,4.0,4.0,6,CP,181,TCL,50.0,0,0,,0,33985,219,33471,34094,,0.0,,6,0,0,0.0,0,0.0,0,0.0,0,0.0,11.5,44/1
20171763,20200627-181,5.0,5.0,13,CP,181,TLV,47.5,0,0,,0,33645,3263,134000,235,,0.0,,13,3,0,0.0,0,0.0,0,0.0,0,0.0,11.7,99/1
20172144,20200627-181,6.0,6.0,8,CP,181,TL,51.0,0,0,,0,33598,3263,134634,2091,,0.0,,8,5,0,0.0,0,0.0,0,0.0,0,0.0,13.0,16/1
20171238,20200627-181,7.0,7.0,3,CP,181,T,55.0,0,0,,0,31827,3304,33849,893,,0.0,,3,0,0,0.0,0,0.0,0,0.0,0,0.0,14.2,*9/5
20171905,20200627-181,8.0,8.0,12,CP,181,T&L,49.5,0,0,,0,34068,72702,5764,695,,0.0,,12,0,0,0.0,0,0.0,0,0.0,0,0.0,15.0,99/1
20170175,20200627-181,9.0,9.0,11,CP,181,TL,52.5,0,0,,0,5247,219,8257,79,,0.0,,11,0,0,0.0,0,0.0,0,0.0,0,0.0,16.2, 5/1
20172886,20200627-181,10.0,10.0,10,CP,181,L,52.0,0,0,,0,33072,3279,133855,34240,,0.0,,10,0,0,0.0,0,0.0,0,0.0,0,0.0,18.0,43/1
20170877,20200627-181,11.0,11.0,16,CP,181,TL,51.5,0,0,,0,33357,3263,18494,1138,,0.0,,16,4,0,0.0,0,0.0,0,0.0,0,0.0,21.5,99/1
20171985,20200627-181,12.0,12.0,5,CP,181,&L,50.5,0,0,,0,33085,12004,13052,1125,,0.0,,5,7,0,0.0,0,0.0,0,0.0,0,0.0,24.0,99/1
20170231,20200627-181,13.0,13.0,2,CP,181,BL,50.0,0,0,,0,5215,219,18999,947,,0.0,,2,1,0,0.0,0,0.0,0,0.0,0,0.0,27.2,99/1
20170428,20200627-181,14.0,14.0,14,CP,181,T&,50.5,0,0,,0,3605,72655,29037,34079,,0.0,,14,0,0,0.0,0,0.0,0,0.0,0,0.0,32.7,99/1
20170771,20200627-181,99.0,99.0,4,CP,181,TL,51.0,0,0,EUTHANIZED,0,5209,37,134349,781,,0.0,,4,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,14/1
20162959,20200627-182,1.0,1.0,11,CP,182,&L,56.0,0,0,,0,5277,3780,134086,2076,,0.0,,11,0,0,0.0,0,0.0,0,0.0,0,0.0,0.2,*8/5
20163138,20200627-182,2.0,2.0,10,CP,182,L,49.5,0,0,,0,34068,72702,33070,1150,,0.0,,10,8,0,0.0,0,0.0,0,0.0,0,0.0,0.2, 6/1
20161654,20200627-182,3.0,3.0,12,CP,182,L,50.0,0,0,,0,5209,72700,21168,573,,0.0,,12,4,0,0.0,0,0.0,0,0.0,0,0.0,3.5, 3/1
20161689,20200627-182,4.0,4.0,9,CP,182,TCL,50.0,0,0,,0,33132,219,18999,34625,,0.0,,9,0,0,0.0,0,0.0,0,0.0,0,0.0,6.0, 6/1
20162611,20200627-182,5.0,5.0,4,CP,182,BTL,52.5,0,0,,0,5247,72702,134467,1257,,0.0,,4,0,0,0.0,0,0.0,0,0.0,0,0.0,6.2, 5/1
20161412,20200627-182,6.0,6.0,15,CP,182,LV,52.0,0,0,,0,33984,3611,9120,749,,0.0,,15,0,0,0.0,0,0.0,0,0.0,0,0.0,7.4,15/1
20162373,20200627-182,7.0,7.0,1,CP,182,L,52.0,0,0,,0,33110,3279,133855,34240,,0.0,,1,3,0,0.0,0,0.0,0,0.0,0,0.0,11.4,29/1
20160117,20200627-182,8.0,8.0,6,CP,182,TL,48.0,0,0,,0,33645,3263,134440,232,,0.0,,6,0,0,0.0,0,0.0,0,0.0,0,0.0,11.9,37/1
20162308,20200627-182,9.0,9.0,13,CP,182,CL,51.0,0,0,,0,33598,33696,134249,791,,0.0,,13,14,0,0.0,0,0.0,0,0.0,0,0.0,17.4,16/1
20160788,20200627-182,10.0,10.0,5,CP,182,&L,51.0,0,0,,0,3752,3536,134295,1979,,0.0,,5,0,0,0.0,0,0.0,0,0.0,0,0.0,18.7, 8/1
20161210,20200627-182,11.0,11.0,2,CP,182,T&L,50.0,0,0,,0,5215,72707,32059,913,,0.0,,2,0,0,0.0,0,0.0,0,0.0,0,0.0,25.7,64/1
20160162,20200627-182,12.0,12.0,3,CP,182,TL,50.5,0,0,,0,3605,72655,33390,34079,,0.0,,3,6,0,0.0,0,0.0,0,0.0,0,0.0,28.7,99/1
20160137,20200627-182,13.0,13.0,8,CP,182,BL,50.5,0,0,,0,33985,15640,134325,613,,0.0,,8,0,0,0.0,0,0.0,0,0.0,0,0.0,31.7,19/1
20161396,20200627-182,14.0,14.0,14,CP,182,BL,52.5,0,0,,0,33153,297,14233,283,,0.0,,14,0,0,0.0,0,0.0,0,0.0,0,0.0,34.2,81/1
20161174,20200627-182,15.0,15.0,7,CP,182,TLV,49.0,0,0,,0,33788,3263,8564,1154,,0.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,35.4,30/1
20161230,20200627-183,1.0,1.0,8,CP,183,TLV,57.0,0,0,,0,5225,3263,8564,102,,0.0,,8,0,0,0.0,0,0.0,0,0.0,0,0.0,0.8,*1/1
20131903,20200627-183,2.0,2.0,15,CP,183,L,52.0,0,0,,0,33357,2839,33235,447,,0.0,,15,17,0,0.0,0,0.0,0,0.0,0,0.0,0.8, 6/1
20152057,20200627-183,3.0,3.0,1,CP,183,T&LV,47.0,0,0,,0,33796,3138,25273,34074,,0.0,,1,0,0,0.0,0,0.0,0,0.0,0,0.0,2.0,46/1
20152259,20200627-183,4.0,4.0,6,CP,183,L,51.0,0,0,,0,33598,1104,16465,234,,0.0,,6,9,0,0.0,0,0.0,0,0.0,0,0.0,3.3,93/1
20132011,20200627-183,5.0,5.0,2,CP,183,T&L,53.0,0,0,DEAD-HEAT,0,33074,2384,2043,566,,0.0,,2,1,0,0.0,0,0.0,0,0.0,0,0.0,4.1,15/1
20160637,20200627-183,5.0,5.0,14,CP,183,L,49.0,0,0,DEAD-HEAT,0,33736,37,134349,117,,0.0,,14,0,0,0.0,0,0.0,0,0.0,0,0.0,4.0,99/1
20103372,20200627-183,7.0,7.0,12,CP,183,L,53.0,0,0,,0,33132,219,8257,32967,,0.0,,12,4,0,0.0,0,0.0,0,0.0,0,0.0,4.6,55/1
20140297,20200627-183,8.0,8.0,16,CP,183,TL,57.0,0,0,LAME,0,34087,3263,8564,1273,,0.0,,16,5,0,0.0,0,0.0,0,0.0,0,0.0,4.9,7/1
20161801,20200627-183,9.0,9.0,9,CP,183,CL,51.0,0,0,,0,5209,37,22678,922,,0.0,,9,0,0,0.0,0,0.0,0,0.0,0,0.0,5.4,24/1
20160102,20200627-183,10.0,10.0,5,CP,183,TL,55.0,0,0,,0,5217,219,18999,1194,,0.0,,5,1,0,0.0,0,0.0,0,0.0,0,0.0,7.6,29/1
20120019,20200627-183,11.0,11.0,13,CP,183,L,57.0,0,0,,0,5247,1126,26522,850,,0.0,,13,1,0,0.0,0,0.0,0,0.0,0,0.0,9.1,6/1
20150982,20200627-183,12.0,12.0,7,CP,183,TL,47.5,0,0,,0,33645,1336,2544,33000,,0.0,,7,9,0,0.0,0,0.0,0,0.0,0,0.0,10.6,39/1
20143849,20200627-183,13.0,13.0,11,CP,183,L,50.0,0,0,,0,33072,33696,133943,502,,0.0,,11,18,0,0.0,0,0.0,0,0.0,0,0.0,15.6,99/1
20151883,20200627-183,14.0,14.0,4,CP,183,L,49.5,0,0,,0,31467,15640,33868,613,,0.0,,4,9,0,0.0,0,0.0,0,0.0,0,0.0,16.9,99/1
20151505,20200627-183,15.0,15.0,3,CP,183,TL,50.0,0,0,,0,5215,219,18999,1960,,0.0,,3,6,0,0.0,0,0.0,0,0.0,0,0.0,19.1,82/1
20150457,20200627-183,16.0,16.0,10,CP,183,TL,52.0,0,0,,0,33110,3279,133855,309,,0.0,,10,14,0,0.0,0,0.0,0,0.0,0,0.0,23.1,2/1
20101292,20200704-184,1.0,1.0,7,CP,184,T&LV,53.0,0,0,,0,32979,12004,33909,283,33473.0,250000.0,2776.0,7,4,0,0.0,0,0.0,0,0.0,0,0.0,1.5, 3/1
20133972,20200704-184,10.0,2.0,10,CP,184,TL,48.5,0,0,DQ2,0,33645,12004,133673,283,,0.0,,10,9,0,0.0,0,0.0,0,0.0,0,0.0,1.5,75/1
20132682,20200704-184,2.0,3.0,13,CP,184,BTL,51.0,0,0,,0,33072,15045,32002,101,,0.0,,13,3,0,0.0,0,0.0,0,0.0,0,0.0,2.8,10/1
20113178,20200704-184,3.0,4.0,8,CP,184,TL,50.5,0,0,,0,33132,33593,7221,423,,0.0,,8,4,0,0.0,0,0.0,0,0.0,0,0.0,5.0, 4/1
20121849,20200704-184,4.0,5.0,3,CP,184,T&L,55.0,0,0,,0,5215,3649,133701,1259,,250000.0,,3,2,0,0.0,0,0.0,0,0.0,0,0.0,10.5,13/1
20112742,20200704-184,5.0,6.0,12,CP,184,BL,50.5,0,0,,0,33598,72703,34083,385,33763.0,250000.0,31609.0,12,11,0,0.0,0,0.0,0,0.0,0,0.0,13.0, 4/1
20133689,20200704-184,6.0,7.0,11,CP,184,TL,52.5,0,0,,0,33657,72707,32059,34215,,250000.0,,11,14,0,0.0,0,0.0,0,0.0,0,0.0,16.5,32/1
20150942,20200704-184,7.0,8.0,9,CP,184,L,55.0,0,0,,0,5277,2776,12985,652,33853.0,250000.0,72708.0,9,6,0,0.0,0,0.0,0,0.0,0,0.0,16.8,13/1
20142908,20200704-184,8.0,9.0,1,CP,184,L,54.0,0,0,,0,33050,3348,9738,415,,0.0,,1,0,0,0.0,0,0.0,0,0.0,0,0.0,19.5,30/1
20120660,20200704-184,9.0,10.0,4,CP,184,L,55.0,0,0,,0,34087,3263,8564,378,29758.0,250000.0,72656.0,4,6,0,0.0,0,0.0,0,0.0,0,0.0,20.8,*8/5
20140888,20200704-184,11.0,11.0,5,CP,184,T&L,53.0,0,0,,0,3495,526,16994,393,,0.0,,5,5,0,0.0,0,0.0,0,0.0,0,0.0,24.3,99/1
20142433,20200704-184,12.0,12.0,6,CP,184,L,52.0,0,0,,0,33984,72678,19602,1079,,250000.0,,6,1,0,0.0,0,0.0,0,0.0,0,0.0,34.8,10/1
20142493,20200704-184,13.0,13.0,2,CP,184,BT&L,53.5,0,0,LAME,0,33779,3310,16944,1082,,250000.0,,2,9,0,0.0,0,0.0,0,0.0,0,0.0,134.0,16/1
20151510,20200704-185,1.0,1.0,3,CP,185,L,52.0,0,0,,0,33110,3279,5764,312,,0.0,,3,0,0,0.0,0,0.0,0,0.0,0,0.0,1.8,*2/5
20150826,20200704-185,2.0,2.0,1,CP,185,BL,50.5,0,0,,0,33132,72707,134027,913,,0.0,,1,5,0,0.0,0,0.0,0,0.0,0,0.0,1.8, 9/1
20151676,20200704-185,3.0,3.0,8,CP,185,TL,51.5,0,0,,0,32979,15695,33703,1012,,0.0,,8,1,0,0.0,0,0.0,0,0.0,0,0.0,4.3, 1/1
20152562,20200704-185,4.0,4.0,4,CP,185,TL,50.0,0,0,,0,33912,14298,34226,2122,,0.0,,4,5,0,0.0,0,0.0,0,0.0,0,0.0,5.8,11/1
20152986,20200704-185,5.0,5.0,5,CP,185,BTL,50.0,0,0,,0,33517,17569,33643,1976,,0.0,,5,1,0,0.0,0,0.0,0,0.0,0,0.0,7.0,99/1
20152875,20200704-185,6.0,6.0,2,CP,185,L,50.0,0,0,,0,5246,3279,133855,644,,0.0,,2,5,0,0.0,0,0.0,0,0.0,0,0.0,9.5,22/1
20150886,20200704-185,7.0,7.0,6,CP,185,L,50.0,0,0,,0,99963,3310,33171,125,,0.0,,6,4,0,0.0,0,0.0,0,0.0,0,0.0,19.5,38/1
20151767,20200704-185,99.0,99.0,7,CP,185,L,49.0,0,0,LAME,0,33645,14940,30727,520,,0.0,,7,4,0,0.0,0,0.0,0,0.0,0,0.0,0.0,48/1
20172477,20200704-186,1.0,1.0,7,CP,186,TL,54.0,0,0,,0,5238,3263,54200,1273,,0.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,0.5,*1/1
