HorseId,RaceId,FinishPosition,OriginalPosition,PostPosition,Track,RaceNumber,Equipment,Weight,WinDivision,PlaceDivision,Comment,IsDisqualified,JockeyId,TrainerId,OwnerId,GroomId,ClaimantId,ClaimPrice,ClaimantTrainerId,PreviousRating,Rating,Position1,LenCall1,Position2,LenCall2,Position3,LenCall3,Position4,LenCall4,Lengths,Odds
20191825,20221017-677,5.0,5.0,1,CP,677,T&L,51.5,0,0,,0,33484,72703,34212,34631,,0.0,,1,0,0,0.0,0,0.0,0,0.0,0,0.0,5.0,27/1
20191461,20221017-677,6.0,6.0,9,CP,677,TC,52.0,0,0,,0,5209,3649,33672,2016,,0.0,,9,0,0,0.0,0,0.0,0,0.0,0,0.0,5.8,12/1
20192408,20221017-677,7.0,7.0,7,CP,677,,53.0,0,0,,0,5290,12719,12719,34116,,0.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,14.0,99/1
20190646,20221017-677,8.0,8.0,5,CP,677,L,48.0,0,0,,0,33645,3972,134835,85,,0.0,,5,0,0,0.0,0,0.0,0,0.0,0,0.0,15.0,31/1
20192362,20221017-677,9.0,9.0,3,CP,677,B&L,50.5,0,0,,0,33736,72678,19602,16698,,0.0,,3,0,0,0.0,0,0.0,0,0.0,0,0.0,19.8,59/1
20133250,20221017-678,,0.0,2,CP,678,TL,57.0,0,0,LAME,0,33110,3100,33483,32952,,180000.0,,2,7,0,0.0,0,0.0,0,0.0,0,0.0,0.0,
20142615,20221017-678,1.0,1.0,9,CP,678,TLV,57.0,0,0,,0,33357,32950,134023,498,34050.0,180000.0,31968.0,9,6,0,0.0,0,0.0,0,0.0,0,0.0,11.5,*1/2
20162257,20221017-678,2.0,2.0,5,CP,678,TL,53.0,0,0,LAME,0,34064,12211,134501,1254,,0.0,,5,6,0,0.0,0,0.0,0,0.0,0,0.0,11.5, 9/2
20122346,20221017-678,3.0,3.0,6,CP,678,TL,50.5,0,0,,0,5209,3649,34191,34651,,150000.0,,6,4,0,0.0,0,0.0,0,0.0,0,0.0,11.8, 6/5
20113032,20221017-678,4.0,4.0,1,CP,678,&L,52.0,0,0,,0,33598,72679,134636,889,,150000.0,,1,3,0,0.0,0,0.0,0,0.0,0,0.0,17.8,33/1
20162015,20221017-678,5.0,5.0,4,CP,678,L,55.0,0,0,,0,32979,72698,134816,2073,,180000.0,,4,10,0,0.0,0,0.0,0,0.0,0,0.0,21.3, 6/1
20151065,20221017-678,6.0,6.0,7,CP,678,TL,53.0,0,0,,0,33109,13457,18949,204,,180000.0,,7,0,0,0.0,0,0.0,0,0.0,0,0.0,25.5,99/1
20150699,20221017-678,7.0,7.0,3,CP,678,&L,53.0,0,0,,0,34078,72698,33400,1217,,180000.0,,3,4,0,0.0,0,0.0,0,0.0,0,0.0,28.0,99/1
20172917,20221017-678,8.0,8.0,8,CP,678,T&LV,53.0,0,0,,0,3752,15228,133701,1187,,180000.0,,8,9,0,0.0,0,0.0,0,0.0,0,0.0,37.5,54/1
20090278,20221017-678,9.0,9.0,10,CP,678,BL,53.0,0,0,LAME,0,5280,2691,29225,671,,150000.0,,10,2,0,0.0,0,0.0,0,0.0,0,0.0,57.5,99/1
20171187,20221017-679,,0.0,9,CP,679,T&LV,51.0,0,0,SICK,0,5265,2914,32779,32780,,0.0,,9,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,
20151636,20221017-679,1.0,1.0,10,CP,679,TLV,54.0,0,0,,0,33132,15319,34083,415,134184.0,250000.0,3241.0,10,4,0,0.0,0,0.0,0,0.0,0,0.0,8.0, 2/1
20131392,20221017-679,2.0,2.0,11,CP,679,&L,57.0,0,0,,0,33110,12004,133727,452,16235.0,250000.0,72682.0,11,7,0,0.0,0,0.0,0,0.0,0,0.0,8.0, 2/1
20161189,20221017-679,3.0,3.0,1,CP,679,&LV,52.5,0,0,,0,33357,12173,33733,34899,13870.0,250000.0,72713.0,1,5,0,0.0,0,0.0,0,0.0,0,0.0,16.3, 3/1
20150073,20221017-679,4.0,4.0,4,CP,679,L,55.0,0,0,,0,33517,3649,1712,33655,,250000.0,,4,4,0,0.0,0,0.0,0,0.0,0,0.0,20.3,*9/5
20133856,20221017-679,5.0,5.0,3,CP,679,&L,52.0,0,0,,0,33523,2691,29225,671,,0.0,,3,6,0,0.0,0,0.0,0,0.0,0,0.0,23.3,63/1
20131261,20221017-679,6.0,6.0,6,CP,679,&L,53.5,0,0,,0,34087,72698,33400,1217,,250000.0,,6,13,0,0.0,0,0.0,0,0.0,0,0.0,23.8,15/1
20151525,20221017-679,7.0,7.0,5,CP,679,TLV,53.0,0,0,,0,32905,12719,5996,34116,,0.0,,5,1,0,0.0,0,0.0,0,0.0,0,0.0,26.3,21/1
20150497,20221017-679,8.0,8.0,12,CP,679,BL,53.0,0,0,LAME,0,5290,3451,134773,227,,250000.0,,12,4,0,0.0,0,0.0,0,0.0,0,0.0,37.3,14/1
20143218,20221017-679,9.0,9.0,8,CP,679,T&L,54.5,0,0,,0,32891,3360,32585,34183,,250000.0,,8,1,0,0.0,0,0.0,0,0.0,0,0.0,41.3,99/1
20162702,20221017-679,10.0,10.0,2,CP,679,&CL,53.5,0,0,,0,32046,15319,134708,2099,,0.0,,2,5,0,0.0,0,0.0,0,0.0,0,0.0,52.8,66/1
20163214,20221017-679,11.0,11.0,7,CP,679,BTL,53.0,0,0,,0,3752,15228,15228,1187,,0.0,,7,6,0,0.0,0,0.0,0,0.0,0,0.0,69.3,63/1
20181978,20221017-680,1.0,1.0,1,CP,680,TL,54.0,0,0,,0,34087,33696,133943,260,,0.0,,1,10,0,0.0,0,0.0,0,0.0,0,0.0,3.3, 9/5
20183078,20221017-680,2.0,2.0,6,CP,680,TL,53.0,0,0,,0,33132,3495,134877,34273,,0.0,,6,6,0,0.0,0,0.0,0,0.0,0,0.0,3.3, 9/5
20180259,20221017-680,3.0,3.0,3,CP,680,TL,51.5,0,0,,0,33110,15571,33636,1229,,0.0,,3,0,0,0.0,0,0.0,0,0.0,0,0.0,5.8, 6/1
20181372,20221017-680,4.0,4.0,5,CP,680,TLV,50.5,0,0,,0,33736,72678,19602,1193,,0.0,,5,7,0,0.0,0,0.0,0,0.0,0,0.0,24.8,66/1
20182228,20221017-680,5.0,5.0,2,CP,680,&L,50.0,0,0,,0,5265,3677,34143,1053,,0.0,,2,4,0,0.0,0,0.0,0,0.0,0,0.0,25.0,42/1
20182091,20221017-680,6.0,6.0,4,CP,680,B&L,52.5,0,0,,0,33357,3279,77180,1040,,0.0,,4,1,0,0.0,0,0.0,0,0.0,0,0.0,27.8,*3/5
20182066,20221017-681,1.0,1.0,2,CP,681,&L,49.0,0,0,,0,33645,3677,2215,1053,,0.0,,2,22,0,0.0,0,0.0,0,0.0,0,0.0,8.5, 9/2
20180431,20221017-681,2.0,2.0,10,CP,681,T&CL,50.5,0,0,,0,32905,72669,134802,83,,0.0,,10,5,0,0.0,0,0.0,0,0.0,0,0.0,8.5, 7/2
